audio_file_path	romaji_name	id	en_name	ja_name	path	ja_path_name	en_path_name	path_taxon_rank_name 
data01/ryuukyuuakashoubin_050409_okinawa_kaji.0009.wav	ryuukyuuakashoubin							
data01/konotori_150629_toyooka_kuroda.0003.wav	konotori							
data01/aoji_0803_hyogo_kaji.0011.wav	aoji	Q1190674	Black-faced Bunting	アオジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1190674'			
data01/yabusame_0709_hyogo_kaji.0006.wav	yabusame							
data01/ooruri_0907_hyogo_kaji.0008.wav	ooruri	Q73477	Blue-and-white Flycatcher	オオルリ	Q15111715/Q73477	Q15111715/オオルリ	Blue-and-white Flycatcher	Unknown/species
data01/ooakagera_100512_shiiba_mju.0007.wav	ooakagera	Q207290	White-backed Woodpecker	オオアカゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q723059/Q207290'			
data01/ootaka_131223_tatsuno_kuroda.0002.wav	ootaka	Q25353	Northern Goshawk	オオタカ	Q940115/Q188737/Q25353	ハイタカ亜科/ハイタカ属/オオタカ	Accipitrinae/Accipiter/Northern Goshawk	subfamily/genus/species
data01/ootaka_131223_tatsuno_kuroda.0008.wav	ootaka	Q25353	Northern Goshawk	オオタカ	Q940115/Q188737/Q25353	ハイタカ亜科/ハイタカ属/オオタカ	Accipitrinae/Accipiter/Northern Goshawk	subfamily/genus/species
data01/mejiro_160516_miyake_kuroda.0003.wav	mejiro	Q700028	Japanese White-eye	メジロ	Q371086/Q226900/Q700028	メジロ科/Zosterops/メジロ	Zosteropidae/Zosterops/Japanese White-eye	family//species
data01/tsumenagasekirei_050621_hokkaidou_kaji.0004.wav	tsumenagasekirei	Q25984	Western Yellow Wagtail	ツメナガセキレイ	Q25341/Q194240/Q764420/Q749521/Q205943/Q230042/Q25984	スズメ目/スズメ亜目/スズメ小目/スズメ上科/セキレイ科/セキレイ/ツメナガセキレイ	Passeriformes/Passeri/Passerida/Passeroidea/Motacillidae/Motacilla/Western Yellow Wagtail	order/suborder/parvorder/superfamily/family/genus/species
data01/sankouchou_0906_hyogo_kaji.0005.wav	sankouchou	Q1074163	Japanese Paradise Flycatcher	サンコウチョウ	Q902469/Q1074163	アフリカ三光鳥/サンコウチョウ	paradise flycatcher/Japanese Paradise Flycatcher	genus/species
data01/kawarahiwa_100624_utsunomiya.0012.wav	kawarahiwa	Q27075786	Grey-capped Greenfinch	カワラヒワ	Q9189957/Q27075786	Chloris/カワラヒワ	Chloris/Grey-capped Greenfinch	/species
data01/kojukei2_060512_hino_mju.0004.wav	kojyukei							
data01/oosekka_081216_watarase_hirano.0000.wav	oosekka	Q21976264	Locustella pryeri	オオセッカ	Q850925/Q21976264	Locustella/オオセッカ	Locustella/Locustella pryeri	/species
data01/tumiyoutyou_100716_utsunomiya.0001.wav	tsumi	Q606755	Japanese Sparrowhawk	ツミ	Q940115/Q188737/Q606755	ハイタカ亜科/ハイタカ属/ツミ	Accipitrinae/Accipiter/Japanese Sparrowhawk	subfamily/genus/species
data01/ruribitaki_0902_hyogo_kaji.0010.wav	ruribitaki	Q129219	Red-flanked Bush Robin	ルリビタキ	Q968266/Q129219	Q968266/ルリビタキ	Red-flanked Bush Robin	Unknown/species
data01/kaogurogabi_130429_akikawa_miya.0002.wav	kaogurogabi							
data01/isohiyo_110419_hahajima_mju.0001.wav	isohiyodori	Q152144	Blue Rock Thrush	イソヒヨドリ	Q1050525/Q152144	Q1050525/イソヒヨドリ	Blue Rock Thrush	Unknown/species
data01/kakesu_110329_utsunomiya_hirano.0000.wav	kakesu							
data01/meguro_110417_hahajima_mju.0002.wav	meguro	Q253644	Bonin White-eye	メグロ	Q371086/Q10734465/Q253644	メジロ科/Apalopteron/メグロ	Zosteropidae/Apalopteron/Bonin White-eye	family//species
data01/hayabusa_131211_tottori_kuroda.0000.wav	hayabusa	Q30535	Peregrine Falcon	ハヤブサ	'/Q326483/Q25370/Q21744/Q754660/Q43489/Q30535'			
data01/yamagara_0903_hyogo_kaji.0000.wav	yamagara	Q27075354	Varied Tit	ヤマガラ	Q3838110/Q27075354	Q3838110/ヤマガラ	Varied Tit	Unknown/species
data01/kurotsugumi_150423_nara_kuroda.0006.wav	kurotsugumi							
data01/kuina_081104_watarase_hirano.0001.wav	kuina	Q3454180	Brown-cheeked Rail	クイナ	Q5113/Q19168/Q25557/Q26623/Q220705/Q3454180	鳥類/新顎類/ツル目/クイナ科/Rallus/クイナ	bird/Neognathae/Gruiformes/Rallidae/Rallus/Brown-cheeked Rail	class/subclass/order/family//species
data01/kakesu_160624_chichibu_cyberforest.0001.wav	kakesu							
data01/kogera_150402_kunitachi_mju.0004.wav	kogera	Q27074882	Yungipicus kizuki	コゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q21596781/Q1466322/Q27074882'			
data01/hikuina_151124_watarase_hirano.0008.wav	hikuina	Q1076585	Ruddy-breasted Crake	ヒクイナ	Q835525/Q1076585	Porzana/ヒクイナ	Porzana/Ruddy-breasted Crake	/species
data01/shime_0812_hyogo_kaji.0011.wav	shime	Q174088	Hawfinch	シメ	Q25341/Q160835/Q667490/Q868144/Q174088	スズメ目/アトリ科/ヒワ亜科/Coccothraustes/シメ	Passeriformes/Fringillidae/Carduelinae/Coccothraustes/Hawfinch	order/family/subfamily//species
data01/kibashiri_111021_asahikawa_mju.0001.wav	kibashiri	Q193593	Eurasian Treecreeper	キバシリ	Q205938/Q1991437/Q193593	キバシリ科/キバシリ属/キバシリ	treecreeper/Certhia/Eurasian Treecreeper	family/genus/species
data01/hooaka_080505_nasumachi.0010.wav	hooaka	Q1586230	Chestnut-eared Bunting	ホオアカ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1586230'			
data01/sijuukara4_0803_hyogo_kaji.0001.wav	shijuukara							
data01/hagimashiko_160315_kochi_kuroda.0004.wav	hagimashiko	Q739209	Asian Rosy Finch	ハギマシコ	Q25341/Q160835/Q667490/Q673853/Q739209	スズメ目/アトリ科/ヒワ亜科/Leucosticte/ハギマシコ	Passeriformes/Fringillidae/Carduelinae/Leucosticte/Asian Rosy Finch	order/family/subfamily//species
data01/tahibari_151204_toyooka_kuroda.0003.wav	tahibari	Q208707	Water Pipit	タヒバリ	Q205943/Q193807/Q208707	セキレイ科/ピピット/タヒバリ	Motacillidae/Anthus/Water Pipit	family/genus/species
data01/yamagara_0905_hyogo_kaji.0008.wav	yamagara	Q27075354	Varied Tit	ヤマガラ	Q3838110/Q27075354	Q3838110/ヤマガラ	Varied Tit	Unknown/species
data01/mejiro_0910_hyogo_kaji.0013.wav	mejiro	Q700028	Japanese White-eye	メジロ	Q371086/Q226900/Q700028	メジロ科/Zosterops/メジロ	Zosteropidae/Zosterops/Japanese White-eye	family//species
data01/kawarahiwa_1006_hyogo_kaji.0006.wav	kawarahiwa	Q27075786	Grey-capped Greenfinch	カワラヒワ	Q9189957/Q27075786	Chloris/カワラヒワ	Chloris/Grey-capped Greenfinch	/species
data01/kakko060602_kokubunji_mju.0007.wav	kakko							
data01/misago_140722_himeji_kuroda2.0001.wav	misago	Q25332	Osprey	ミサゴ	'/Q20645445/Q15718604/Q19595747/Q21736/Q28240/Q3893145/Q25332'			
data01/shijuukara_110429_utsunomiya_hirano.0001.wav	shijuukara							
data01/koajisashi_110607_watarase_hirano.0005.wav	koajisashi	Q12267692	Little Tern	コアジサシ	Q76408/Q12267692	Sternula/コアジサシ	Sternula/Little Tern	/species
data01/higara_okayama_160518_kaji.0004.wav	higara							
data01/uguisu_101125_watarase_hirano.0001.wav	uguisu	Q27075456	Horornis diphone	ウグイス	Q25341/Q222432/Q9293884/Q27075456	スズメ目/ウグイス科/Horornis/ウグイス	Passeriformes/Cettiidae/Horornis/Horornis diphone	order/family//species
data01/hayabusa_130519_date_kuros.0000.wav	hayabusa	Q30535	Peregrine Falcon	ハヤブサ	'/Q326483/Q25370/Q21744/Q754660/Q43489/Q30535'			
data01/ruribitaki_0811_hyogo_kaji.0006.wav	ruribitaki	Q129219	Red-flanked Bush Robin	ルリビタキ	Q968266/Q129219	Q968266/ルリビタキ	Red-flanked Bush Robin	Unknown/species
data01/komori_091212_ehime_kuroda.0003.wav	komori							
data01/gojukara_110402_maruyama_namba.0006.wav	gojyuukara							
data01/kyojoshigi_110419_hahajima_mju.0010.wav	kyojoshigi							
data01/tsumi_090420_kokubunji_mju.0004.wav	tsumi	Q606755	Japanese Sparrowhawk	ツミ	Q940115/Q188737/Q606755	ハイタカ亜科/ハイタカ属/ツミ	Accipitrinae/Accipiter/Japanese Sparrowhawk	subfamily/genus/species
data01/umiu_130619_muroran_kros.0000.wav	umiu	Q727214	Japanese Cormorant	ウミウ	Q3901247/Q19401/Q727214	ウ科/ウ科/ウミウ	Phalacrocoracidae/Phalacrocorax/Japanese Cormorant	family/genus/species
data01/kumataka_140211_tottori_kuroda.0004.wav	kumataka	Q1262185	Moutain Hawk-Eagle	クマタカ	Q1978121/Q1262185	Nisaetus/クマタカ	Nisaetus/Moutain Hawk-Eagle	/species
data01/kosamebitaki_100900_hyogo_kaji.0004.wav	kosamebitaki	Q790623	Muscicapa latirostris	コサメビタキ	Q1088541/Q790623	Q1088541/コサメビタキ	Muscicapa latirostris	Unknown/species
data01/bosogarasu_081021_watarase_hirano.0003.wav	hashibosogarasu							
data01/mejiro_110416_hahajima_mju.0001.wav	mejiro	Q700028	Japanese White-eye	メジロ	Q371086/Q226900/Q700028	メジロ科/Zosterops/メジロ	Zosteropidae/Zosterops/Japanese White-eye	family//species
data01/ezoraicho_080703_doto_kuroda2.0002.wav	ezoraicho							
data01/ezobitaki_051005_nasuhio_hirano.0001.wav	ezobitaki							
data01/hiyodori_110323_sapporo_namba.0001.wav	hiyodori	Q10770477	Brown-eared Bulbul	ヒヨドリ	Q194240/Q188854/Q749428/Q10770477	スズメ亜目/ヒヨドリ科/ヒヨドリ属/ヒヨドリ	Passeri/Pycnonotidae/Hypsipetes/Brown-eared Bulbul	suborder/family/genus/species
data01/fukuro_070514_tanzawa_mju.0000.wav	fukuro							
data01/mukudori_150528_kokubunji_mju.0000.wav	mukudori	Q27075595	White-cheeked Starling	ムクドリ	Q25341/Q185237/Q604910/Q27075595	スズメ目/ムクドリ科/ムクドリ属/ムクドリ	Passeriformes/Sturnidae/Spodiopsar/White-cheeked Starling	order/family/genus/species
data01/mukudori_150528_kokubunji_mju.0004.wav	mukudori	Q27075595	White-cheeked Starling	ムクドリ	Q25341/Q185237/Q604910/Q27075595	スズメ目/ムクドリ科/ムクドリ属/ムクドリ	Passeriformes/Sturnidae/Spodiopsar/White-cheeked Starling	order/family/genus/species
data01/ooruri_0907_hyogo_kaji.0009.wav	ooruri	Q73477	Blue-and-white Flycatcher	オオルリ	Q15111715/Q73477	Q15111715/オオルリ	Blue-and-white Flycatcher	Unknown/species
data01/tsutsudori_060623_hokkaidou_kaji.0013.wav	tsutsudori	Q1266506	Oriental Cuckoo	ツツドリ	Q746658/Q1266506	カッコウ属/ツツドリ	Cuculus/Oriental Cuckoo	genus/species
data01/juichi_090527_shioya_hirano.0003.wav	juuichi	Q2998692	Northern Hawk Cuckoo	ジュウイチ	Q26381/Q2511641/Q2998692	カッコウ科/Hierococcyx/ジュウイチ	Cuculidae/Hierococcyx/Northern Hawk Cuckoo	family//species
data01/ooakagera_100512_shiiba_mju.0004.wav	ooakagera	Q207290	White-backed Woodpecker	オオアカゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q723059/Q207290'			
data01/torafu_080602_tochigi_hirano.0004.wav	torafu							
data01/nojiko_090512_nasu_hirano.0002.wav	nojiko	Q1588177	Yellow Bunting	ノジコ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1588177'			
data01/kibitaki_0906_hyogo_kaji.0016.wav	kibitaki							
data01/akagera1_090619_osado_mju.0005.wav	akagera	Q26209	Great Spotted Woodpecker	アカゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q723059/Q26209'			
data01/tsumenagasekirei_050621_hokkaidou_kaji.0002.wav	tsumenagasekirei	Q25984	Western Yellow Wagtail	ツメナガセキレイ	Q25341/Q194240/Q764420/Q749521/Q205943/Q230042/Q25984	スズメ目/スズメ亜目/スズメ小目/スズメ上科/セキレイ科/セキレイ/ツメナガセキレイ	Passeriformes/Passeri/Passerida/Passeroidea/Motacillidae/Motacilla/Western Yellow Wagtail	order/suborder/parvorder/superfamily/family/genus/species
data01/tsumenagasekirei_050621_hokkaidou_kaji.0015.wav	tsumenagasekirei	Q25984	Western Yellow Wagtail	ツメナガセキレイ	Q25341/Q194240/Q764420/Q749521/Q205943/Q230042/Q25984	スズメ目/スズメ亜目/スズメ小目/スズメ上科/セキレイ科/セキレイ/ツメナガセキレイ	Passeriformes/Passeri/Passerida/Passeroidea/Motacillidae/Motacilla/Western Yellow Wagtail	order/suborder/parvorder/superfamily/family/genus/species
data01/binzui_0911_hyogo_kaji.0003.wav	binzui	Q726873	Olive-backed Pipit	ビンズイ	Q205943/Q193807/Q726873	セキレイ科/ピピット/ビンズイ	Motacillidae/Anthus/Olive-backed Pipit	family/genus/species
data01/munaguro_130826_hyogo_kuroda.0001.wav	munaguro	Q18865	Pacific Golden Plover	ムナグロ	Q2359014/Q18865	Pluvialis/ムナグロ	Pluvialis/Pacific Golden Plover	/species
data01/nyunai_080614_nikko_hirano.0010.wav	nyuunaisuzume							
data01/mosukemiso_160701_miyake_kuroda.0002.wav	mosukemisosazai							
data01/hakkacho_120514b_himeji_kuroda.0006.wav	hakkacho							
data01/takabu2_140902_tatsuno_kuroda.0003.wav	takabu							
data01/yoshigoi_100601_watarase.0001.wav	yoshigoi	Q888536	Yellow Bittern	ヨシゴイ	Q19338/Q18789/Q855133/Q244078/Q888536	ペリカン目/サギ科/Botaurinae/Ixobrychus/ヨシゴイ	Pelecaniformes/Ardeidae/Botaurinae/Ixobrychus/Yellow Bittern	order/family///species
data01/kurojii_090620_osado_mju.0000.wav	kuroji	Q1586258	Gray Bunting	クロジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1586258'			
data01/nobitaki_120607_senjyougahara_hirano.0000.wav	nobitaki	Q6739527	Stejneger's Stonechat	ノビタキ	Q906092/Q6739527	Q906092/ノビタキ	Stejneger's Stonechat	Unknown/species
data01/nyuunaisuzume_110809_nikko_hirano.0006.wav	nyuunaisuzume							
data01/tumiyoutyou_100716_utsunomiya.0006.wav	tsumi	Q606755	Japanese Sparrowhawk	ツミ	Q940115/Q188737/Q606755	ハイタカ亜科/ハイタカ属/ツミ	Accipitrinae/Accipiter/Japanese Sparrowhawk	subfamily/genus/species
data01/toki_141223_sado_mju.0003.wav	toki	Q493173	Crested Ibis	トキ	Q19338/Q162085/Q193833/Q14860497/Q493173	ペリカン目/トキ科/トキ亜科/Nipponia/トキ	Pelecaniformes/Ibises and Spoonbills/ibis/Nipponia/Crested Ibis	order/family/subfamily//species
data01/kuroji_c_080430_utsunomiya_hirano.0004.wav	kuroji	Q1586258	Gray Bunting	クロジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1586258'			
data01/kogera_0906_hyogo_kaji.0004.wav	kogera	Q27074882	Yungipicus kizuki	コゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q21596781/Q1466322/Q27074882'			
data01/gabicho_100625_tama_miya.0000.wav	gabicho							
data01/kojyurin_100202_utsunomiya_hirano.0000.wav	kojyurin							
data01/ochu_150524_tsushima_mju.0008.wav	ochu							
data01/hikuina_060711_watarase_hirano.0000.wav	hikuina	Q1076585	Ruddy-breasted Crake	ヒクイナ	Q835525/Q1076585	Porzana/ヒクイナ	Porzana/Ruddy-breasted Crake	/species
data01/yamagara_150203_sado_mju.0008.wav	yamagara	Q27075354	Varied Tit	ヤマガラ	Q3838110/Q27075354	Q3838110/ヤマガラ	Varied Tit	Unknown/species
data01/himeama2_150510_naganuma_mju.0004.wav	himeama							
data01/soushicho_0811_hyogo_kaji.0005.wav	soushicho							
data01/ikaru_0905_hyogo_kaji.0014.wav	ikaru	Q1052029	Japenese Grosbeak	イカル	Q25341/Q160835/Q667490/Q133463/Q1052029	スズメ目/アトリ科/ヒワ亜科/Eophona/イカル	Passeriformes/Fringillidae/Carduelinae/Eophona/Japenese Grosbeak	order/family/subfamily//species
data01/daisagi_080315_himeji.0001.wav	daisagi	Q130730	Great Egret	ダイサギ	Q310853/Q130730	アオサギ属/ダイサギ	Ardea/Great Egret	genus/species
data01/yamagara_1106_hyogo_kaji.0002.wav	yamagara	Q27075354	Varied Tit	ヤマガラ	Q3838110/Q27075354	Q3838110/ヤマガラ	Varied Tit	Unknown/species
data01/onikakko_150527_amami_miyayama.0001.wav	onikakko							
data01/shime_150428_utsunomiya_hirano.0001.wav	shime	Q174088	Hawfinch	シメ	Q25341/Q160835/Q667490/Q868144/Q174088	スズメ目/アトリ科/ヒワ亜科/Coccothraustes/シメ	Passeriformes/Fringillidae/Carduelinae/Coccothraustes/Hawfinch	order/family/subfamily//species
data01/onaga_070411_kokubunji_mju.0000.wav	onaga							
data01/tsugumi_091110_nikko_hirano.0007.wav	tsugumi							
data01/ezobitaki2_1010_hyogo_kaji.0004.wav	ezobitaki							
data01/hamashigi_130826_hyogo_kuroda.0000.wav	hamashigi	Q26650	Dunlin	ハマシギ	Q30838/Q26650	オバシギ属/ハマシギ	Calidris/Dunlin	genus/species
data01/koshiaka_160505_mooka_hirano.0007.wav	koshiakatsubame	Q27075446	Red-rumped Swallow	コシアカツバメ	Q39861/Q248398/Q27075446	ツバメ科/Cecropis/コシアカツバメ	Hirundinidae/Cecropis/Red-rumped Swallow	family//species
data01/isuka_110407_sapporo_namba.0005.wav	isuka	Q26552	Red Crossbill	イスカ	Q25341/Q160835/Q667490/Q339517/Q26552	スズメ目/アトリ科/ヒワ亜科/Loxia/イスカ	Passeriformes/Fringillidae/Carduelinae/Loxia/Red Crossbill	order/family/subfamily//species
data01/kumagera_110326b_tomakomai_namba.0008.wav	kumagera	Q143284	Black Woodpecker	クマゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q132916/Q143284'			
data01/benimashiko081118_watarase_hirano.0008.wav	benimashiko	Q27075750	Long-tailed Rosefinch	ベニマシコ	Q25341/Q160835/Q667490/Q843168/Q27075750	スズメ目/アトリ科/ヒワ亜科/オオマシコ/ベニマシコ	Passeriformes/Fringillidae/Carduelinae/Carpodacus/Long-tailed Rosefinch	order/family/subfamily/genus/species
data01/kogamo_110227_yatsu_mju.0002.wav	kogamo	Q25700	Eurasian Teal	コガモ	Q27725/Q214264/Q25700	カモ亜科/マガモ属/コガモ	Anatinae/Anas/Eurasian Teal	subfamily/genus/species
data01/komukudori_100610_nikkou.0002.wav	komukudori	Q1586190	Chestnut-cheeked Starling	コムクドリ	Q25341/Q185237/Q3759722/Q1586190	スズメ目/ムクドリ科/Agropsar/コムクドリ	Passeriformes/Sturnidae/Agropsar/Chestnut-cheeked Starling	order/family//species
data01/ikaru_1007_shimane_kuroda.0009.wav	ikaru	Q1052029	Japenese Grosbeak	イカル	Q25341/Q160835/Q667490/Q133463/Q1052029	スズメ目/アトリ科/ヒワ亜科/Eophona/イカル	Passeriformes/Fringillidae/Carduelinae/Eophona/Japenese Grosbeak	order/family/subfamily//species
data01/kosame_130514_nasushio_hirano.0000.wav	kosamebitaki	Q790623	Muscicapa latirostris	コサメビタキ	Q1088541/Q790623	Q1088541/コサメビタキ	Muscicapa latirostris	Unknown/species
data01/kirenjaku_150302_setana_mju.0004.wav	kirenjaku	Q26135	Bohemian Waxwing	キレンジャク	Q25341/Q11897625/Q208940/Q26135	スズメ目/レンジャク科/レンジャク科/キレンジャク	Passeriformes/Bombycillidae/Bombycilla/Bohemian Waxwing	order/family/genus/species
data01/ooruri_0905_hyogo_kaji.0009.wav	ooruri	Q73477	Blue-and-white Flycatcher	オオルリ	Q15111715/Q73477	Q15111715/オオルリ	Blue-and-white Flycatcher	Unknown/species
data01/hasibutogara_130218_muroran_kros.0001.wav	hashibutogara							
data01/sankanogoi_070413_watarase_hirano.0000.wav	sankanogoi	Q25709	Eurasian Bittern	サンカノゴイ	Q739050/Q25709	Botaurus/サンカノゴイ	Botaurus/Eurasian Bittern	/species
data01/yotaka-ueta-nigata060603.0007.wav	yotaka	Q1440261	Grey Nightjar	ヨタカ	Q198823/Q1440261	Caprimulgus/ヨタカ	Caprimulgus/Grey Nightjar	/species
data01/yotaka-ueta-nigata060603.0012.wav	yotaka	Q1440261	Grey Nightjar	ヨタカ	Q198823/Q1440261	Caprimulgus/ヨタカ	Caprimulgus/Grey Nightjar	/species
data01/mamichajinai_121013_utsunomiya_hirano.0002.wav	mamichajinai							
data01/shimasennyuu_050622_rishiricyou_kaji.0012.wav	shimasennyuu	Q1585356	Middendorff’s Grasshopper Warbler	シマセンニュウ	Q850925/Q1585356	Locustella/シマセンニュウ	Locustella/Middendorff’s Grasshopper Warbler	/species
data01/juuichi_0805_hyogo_kaji.0000.wav	juuichi	Q2998692	Northern Hawk Cuckoo	ジュウイチ	Q26381/Q2511641/Q2998692	カッコウ科/Hierococcyx/ジュウイチ	Cuculidae/Hierococcyx/Northern Hawk Cuckoo	family//species
data01/mebosomushikui2_1005_hyogo_kaji.0003.wav	mebosomushikui	Q720497	Arctic Warbler	メボソムシクイ	Q194240/Q1929497/Q214627/Q720497	スズメ亜目/メボソムシクイ科/Phylloscopus/メボソムシクイ	Passeri/Phylloscopidae/Phylloscopus/Arctic Warbler	suborder/family//species
data01/nosuri_130402_aomori_kuroda.0008.wav	nosuri	Q1152577	Eastern Buzzard	ノスリ	Q25510/Q235152/Q1152577	タカ科/ノスリ属/ノスリ	Accipitridae/Buteo/Eastern Buzzard	family/genus/species
data01/kawagarasu_131015_nikko_hirano.0004.wav	kawagarasu	Q1034960	Brown Dipper	カワガラス	Q192575/Q1034960	Q192575/カワガラス	Brown Dipper	Unknown/species
data01/ezoraicho_080703_doto_kuroda.0005.wav	ezoraicho							
data01/suzume_100525_utsunomiya.0004.wav	suzume							
data01/hirara_110327_Utsunomiya_hirano.0005.wav	higara							
data01/tahibari_0802_hyogo_kaji.0001.wav	tahibari	Q208707	Water Pipit	タヒバリ	Q205943/Q193807/Q208707	セキレイ科/ピピット/タヒバリ	Motacillidae/Anthus/Water Pipit	family/genus/species
data01/ezomushikui_110518_chichibu_mju.0000.wav	ezomushikui	Q2669182	Sakhalin Leaf Warbler	エゾムシクイ	Q194240/Q1929497/Q214627/Q2669182	スズメ亜目/メボソムシクイ科/Phylloscopus/エゾムシクイ	Passeri/Phylloscopidae/Phylloscopus/Sakhalin Leaf Warbler	suborder/family//species
data01/higara_okayama_160518_kaji.0003.wav	higara							
data01/meguro_110416_hahajima_mju.0006.wav	meguro	Q253644	Bonin White-eye	メグロ	Q371086/Q10734465/Q253644	メジロ科/Apalopteron/メグロ	Zosteropidae/Apalopteron/Bonin White-eye	family//species
data01/uguisu_0812_hyogo_kaji.0017.wav	uguisu	Q27075456	Horornis diphone	ウグイス	Q25341/Q222432/Q9293884/Q27075456	スズメ目/ウグイス科/Horornis/ウグイス	Passeriformes/Cettiidae/Horornis/Horornis diphone	order/family//species
data01/kikuitadaki_0803_hyogo_kaji.0003.wav	kikuitadaki	Q26657	Goldcrest	キクイタダキ	Q25341/Q14254250/Q208716/Q26657	スズメ目/Regulidae/キクイタダキ属/キクイタダキ	Passeriformes/Regulidae/Regulus/Goldcrest	order//genus/species
data01/benimashiko_090819_nemuro_mju.0004.wav	benimashiko	Q27075750	Long-tailed Rosefinch	ベニマシコ	Q25341/Q160835/Q667490/Q843168/Q27075750	スズメ目/アトリ科/ヒワ亜科/オオマシコ/ベニマシコ	Passeriformes/Fringillidae/Carduelinae/Carpodacus/Long-tailed Rosefinch	order/family/subfamily/genus/species
data01/takabu_140902_tatsuno_kuroda.0003.wav	takabu							
data01/ochu2_150524_tsushima_mju.0007.wav	ochu							
data01/oseguro_20110201_tomamae_mju.0000.wav	oseguro							
data01/kyojoshigi_110419_hahajima_mju.0013.wav	kyojoshigi							
data01/hikigaeru_110313_kokubunji_mju.0003.wav	hikigaeru							
data01/hooaka_060525_nasu_hirano.0001.wav	hooaka	Q1586230	Chestnut-eared Bunting	ホオアカ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1586230'			
data01/jobitakic_160808_hyogo_kuroda.0018.wav	jyoubitaki							
data01/onagagamo2_0801_hyogo_kaji.0004.wav	onagagamo	Q25450	Nothern Pintail	オナガガモ	Q27725/Q214264/Q25450	カモ亜科/マガモ属/オナガガモ	Anatinae/Anas/Nothern Pintail	subfamily/genus/species
data01/kumataka_140211_tottori_kuroda.0008.wav	kumataka	Q1262185	Moutain Hawk-Eagle	クマタカ	Q1978121/Q1262185	Nisaetus/クマタカ	Nisaetus/Moutain Hawk-Eagle	/species
data01/kakesu_1103_hyogo_kaji.0003.wav	kakesu							
data01/kaojirogabityou_120406_watarase_hirano.0005.wav	kaojirogabityou							
data01/ezoraicho_080703_doto_kuroda2.0003.wav	ezoraicho							
data01/iijimac_160515_miyake_kuroda.0007.wav	iijima							
data01/ryuukyuuakashoubin_050409_okinawa_kaji.0003.wav	ryuukyuuakashoubin							
data01/ryuukyuuakashoubin_050409_okinawa_kaji.0008.wav	ryuukyuuakashoubin							
data01/aoji_0803_hyogo_kaji.0012.wav	aoji	Q1190674	Black-faced Bunting	アオジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1190674'			
data01/mozu_1002_hyogo_kaji.0003.wav	mozu	Q804145	Bull-headed Shrike	モズ	Q25341/Q171052/Q754657/Q804145	スズメ目/モズ科/モズ属/モズ	Passeriformes/Laniidae/Lanius/Bull-headed Shrike	order/family/genus/species
data01/omashiko_121203_tottori_kuroda.0000.wav	omashiko							
data01/kohakucho_130407_aomori_kuroda.0003.wav	kohakucyou							
data01/ooruri_0907_hyogo_kaji.0003.wav	ooruri	Q73477	Blue-and-white Flycatcher	オオルリ	Q15111715/Q73477	Q15111715/オオルリ	Blue-and-white Flycatcher	Unknown/species
data01/tsutsudori_060623_hokkaidou_kaji.0020.wav	tsutsudori	Q1266506	Oriental Cuckoo	ツツドリ	Q746658/Q1266506	カッコウ属/ツツドリ	Cuculus/Oriental Cuckoo	genus/species
data01/otoratugumi_100325_amami-anengachi_ik.0000.wav	otoratugumi							
data01/torafu_080602_tochigi_hirano.0009.wav	torafu							
data01/tsubame_060530_kokubunji_mju.0000.wav	tsubame	Q25429	Barn Swallow	ツバメ	Q39861/Q28135/Q25429	ツバメ科/Hirundo/ツバメ	Hirundinidae/Hirundo/Barn Swallow	family//species
data01/konohazuku_hinoyama_0706_kuroda.0012.wav	konohazuku	Q171563	Eurasian Scops Owl	コノハズク	Q5881279/Q25222/Q26012/Q832329/Q171563	Strigimorphae/フクロウ目/フクロウ科/コノハズク属/コノハズク	Strigimorphae/Strigiformes/Strigidae/Otus/Eurasian Scops Owl	/order/family/genus/species
data01/enaga_0703_hyogo_kaji.0005.wav	enaga							
data01/ootaka_131223_tatsuno_kuroda.0005.wav	ootaka	Q25353	Northern Goshawk	オオタカ	Q940115/Q188737/Q25353	ハイタカ亜科/ハイタカ属/オオタカ	Accipitrinae/Accipiter/Northern Goshawk	subfamily/genus/species
