audio_id	BirdJPBookDB__data_birdname	id
data01/kurojii_090620_osado_mju.0000.wav	クロジ	Q1586258
data01/nobitaki_120607_senjyougahara_hirano.0000.wav	ノビタキ	Q6739527
data01/nobitaki_120607_senjyougahara_hirano.0000.wav	ノビタキ	Q1315689
data01/nyuunaisuzume_110809_nikko_hirano.0006.wav	ニュウナイスズメ	Q1316962
data01/nyuunaisuzume_110809_nikko_hirano.0006.wav	ニュウナイスズメ	Q28868046
data01/tumiyoutyou_100716_utsunomiya.0006.wav	ツミ	Q606755
data01/toki_141223_sado_mju.0003.wav	トキ	Q493173
data01/kuroji_c_080430_utsunomiya_hirano.0004.wav	クロジ	Q1586258
data01/kogera_0906_hyogo_kaji.0004.wav	コゲラ	Q27074882
data01/kojyurin_100202_utsunomiya_hirano.0000.wav	コジュリン	Q1589261
data01/hikuina_060711_watarase_hirano.0000.wav	ヒクイナ	Q1076585
data01/yamagara_150203_sado_mju.0008.wav	ヤマガラ	Q27075354
data01/ikaru_0905_hyogo_kaji.0014.wav	イカル	Q1052029
data01/daisagi_080315_himeji.0001.wav	ダイサギ	Q130730
data01/yamagara_1106_hyogo_kaji.0002.wav	ヤマガラ	Q27075354
data01/shime_150428_utsunomiya_hirano.0001.wav	シメ	Q174088
data01/onaga_070411_kokubunji_mju.0000.wav	オナガ	Q503807
data01/tsugumi_091110_nikko_hirano.0007.wav	ツグミ	Q1591651
data01/tsugumi_091110_nikko_hirano.0007.wav	ツグミ	Q843175
data01/ezobitaki2_1010_hyogo_kaji.0004.wav	エゾビタキ	Q1315879
data01/hamashigi_130826_hyogo_kuroda.0000.wav	ハマシギ	Q26650
data01/koshiaka_160505_mooka_hirano.0007.wav	コシアカツバメ	Q27075446
data01/isuka_110407_sapporo_namba.0005.wav	イスカ	Q26552
data01/kumagera_110326b_tomakomai_namba.0008.wav	クマゲラ	Q143284
data01/benimashiko081118_watarase_hirano.0008.wav	ベニマシコ	Q27075750
data01/kogamo_110227_yatsu_mju.0002.wav	コガモ	Q25700
data01/komukudori_100610_nikkou.0002.wav	コムクドリ	Q1586190
data01/ikaru_1007_shimane_kuroda.0009.wav	イカル	Q1052029
data01/kosame_130514_nasushio_hirano.0000.wav	コサメビタキ	Q27075642
data01/kosame_130514_nasushio_hirano.0000.wav	コサメビタキ	Q790623
data01/kirenjaku_150302_setana_mju.0004.wav	キレンジャク	Q26135
data01/ooruri_0905_hyogo_kaji.0009.wav	オオルリ	Q73477
data01/hasibutogara_130218_muroran_kros.0001.wav	ハシブトガラ	Q207838
data01/sankanogoi_070413_watarase_hirano.0000.wav	サンカノゴイ	Q25709
data01/yotaka-ueta-nigata060603.0007.wav	ヨタカ	Q1440261
data01/yotaka-ueta-nigata060603.0012.wav	ヨタカ	Q1440261
data01/mamichajinai_121013_utsunomiya_hirano.0002.wav	マミチャジナイ	Q1591663
data01/shimasennyuu_050622_rishiricyou_kaji.0012.wav	シマセンニュウ	Q1585356
data01/juuichi_0805_hyogo_kaji.0000.wav	ジュウイチ	Q2998692
data01/mebosomushikui2_1005_hyogo_kaji.0003.wav	メボソムシクイ	Q12265907
data01/mebosomushikui2_1005_hyogo_kaji.0003.wav	メボソムシクイ	Q720497
data01/nosuri_130402_aomori_kuroda.0008.wav	ノスリ	Q1152577
data01/kawagarasu_131015_nikko_hirano.0004.wav	カワガラス	Q1034960
data01/suzume_100525_utsunomiya.0004.wav	スズメ	Q25968
data01/hirara_110327_Utsunomiya_hirano.0005.wav	ヒガラ	Q191096
data01/tahibari_0802_hyogo_kaji.0001.wav	タヒバリ	Q208707
data01/ezomushikui_110518_chichibu_mju.0000.wav	エゾムシクイ	Q2669182
data01/higara_okayama_160518_kaji.0003.wav	ヒガラ	Q191096
data01/meguro_110416_hahajima_mju.0006.wav	メグロ	Q253644
data01/uguisu_0812_hyogo_kaji.0017.wav	ウグイス	Q27075456
data01/kikuitadaki_0803_hyogo_kaji.0003.wav	キクイタダキ	Q26657
data01/benimashiko_090819_nemuro_mju.0004.wav	ベニマシコ	Q27075750
data01/hooaka_060525_nasu_hirano.0001.wav	ホオアカ	Q1586230
data01/jobitakic_160808_hyogo_kuroda.0018.wav	ジョウビタキ	Q616456
data01/onagagamo2_0801_hyogo_kaji.0004.wav	オナガガモ	Q25450
data01/kumataka_140211_tottori_kuroda.0008.wav	クマタカ	Q1262185
data01/kakesu_1103_hyogo_kaji.0003.wav	カケス	Q25354
data01/kaojirogabityou_120406_watarase_hirano.0005.wav	カオジロガビチョウ	Q3315640
data01/kaojirogabityou_120406_watarase_hirano.0005.wav	カオジロガビチョウ	Q1589896
data01/aoji_0803_hyogo_kaji.0012.wav	アオジ	Q1190674
data01/mozu_1002_hyogo_kaji.0003.wav	モズ	Q804145
data01/kohakucho_130407_aomori_kuroda.0003.wav	コハクチョウ	Q26603
data01/ooruri_0907_hyogo_kaji.0003.wav	オオルリ	Q73477
data01/tsutsudori_060623_hokkaidou_kaji.0020.wav	ツツドリ	Q1266506
data01/tsutsudori_060623_hokkaidou_kaji.0020.wav	ツツドリ	Q1075576
data01/tsubame_060530_kokubunji_mju.0000.wav	ツバメ	Q25429
data01/konohazuku_hinoyama_0706_kuroda.0012.wav	コノハズク	Q171563
data01/konohazuku_hinoyama_0706_kuroda.0012.wav	コノハズク	Q1260390
data01/enaga_0703_hyogo_kaji.0005.wav	エナガ	Q170831
data01/ootaka_131223_tatsuno_kuroda.0005.wav	オオタカ	Q25353
data01/chigomozu_160520_yamagata_hara.0009.wav	チゴモズ	Q601672
data01/shiroharakuina_120424_ishigaki_moriya.0002.wav	シロハラクイナ	Q862825
data01/arisui_0610_hyogo_kaji.0003.wav	アリスイ	Q25678
data01/kurotsugumi_0804_hyogo_kaji.0010.wav	クロツグミ	Q2720710
data01/yotaka_140528_osado_mju.0004.wav	ヨタカ	Q1440261
data01/shijukara_100223_sado_mju.0001.wav	シジュウカラ	Q177798
data01/kayakuguri_0811_hyogo_kaji.0014.wav	カヤクグリ	Q524343
data01/akahara_040527_kunitachi_mju.0001.wav	アカハラ	Q1589003
data01/kogara_121128_shinoyama_kaji.0000.wav	コガラ	Q215211
data01/kohakucho_151129_kaga_mju.0003.wav	コハクチョウ	Q26603
data01/ohyoshikiri_100617_watarase.0003.wav	オオヨシキリ	Q73456
data01/ooruri_060526_tanzawa_mju.0006.wav	オオルリ	Q73477
data01/hikuina_090511_watarase_hirano.0010.wav	ヒクイナ	Q1076585
data01/kiashi_140515_tatsuno_kuroda.0000.wav	キアシシギ	Q1272062
data01/kiashi_140515_tatsuno_kuroda.0000.wav	キアシシギ	Q11848755
data01/shimaenaga_110228_tomamae_mju.0018.wav	シマエナガ	Q170831
data01/aosagi_090409_asahikawa_matsunaga.0001.wav	アオサギ	Q25273
data01/kizi_101209_watarase_hirano.0006.wav	キジ	Q425900
data01/uguisu_110417_hahajima_mju.0004.wav	ウグイス	Q27075456
data01/shimaaoji_110702_sarobetsu_namba.0022.wav	シマアオジ	Q335535
data01/shime_150428_utsunomiya_hirano.0010.wav	シメ	Q174088
data01/tsugumi_091110_nikko_hirano.0001.wav	ツグミ	Q1591651
data01/tsugumi_091110_nikko_hirano.0001.wav	ツグミ	Q843175
data01/isoshigi_110424_utsunomiya_hirano.0017.wav	イソシギ	Q18850
data01/kakesu_110227_utsunomiya_hirano.0007.wav	カケス	Q25354
data01/yoshigoi_090805_watarase_hirano.0000.wav	ヨシゴイ	Q888536
data01/hibari_100528_nasumachi.0008.wav	ヒバリ	Q25961
data01/hooaka_080505_nasumachi.0006.wav	ホオアカ	Q1586230
data01/misago_1008_aichi_kuroda.0010.wav	ミサゴ	Q25332
data01/sijuukara6_0803_hyogo_kaji.0010.wav	シジュウカラ	Q177798
data01/uso_130504_muroran_kros.0000.wav	ウソ	Q25382
data01/mebosomushikui2_1005_hyogo_kaji.0008.wav	メボソムシクイ	Q12265907
data01/mebosomushikui2_1005_hyogo_kaji.0008.wav	メボソムシクイ	Q720497
data01/higara_100112_utsunomiya_hirano.0000.wav	ヒガラ	Q191096
data01/kibitaki_090620_kosado_mju.0001.wav	キビタキ	Q1367236
data01/kibitaki_090620_kosado_mju.0002.wav	キビタキ	Q1367236
data01/tsubame_1005_hyogo_kaji.0019.wav	ツバメ	Q25429
data01/yamagara_0904_hyogo_kaji.0000.wav	ヤマガラ	Q27075354
data01/hirenjaku_131211_tottori_kuroda.0008.wav	ヒレンジャク	Q697413
data01/mejiro_0910_hyogo_kaji.0011.wav	メジロ	Q700028
data01/kiji_1008_aichi_kuroda.0005.wav	キジ	Q425900
data01/binzui_080702_asyoro_kuroda.0002.wav	ビンズイ	Q726873
data01/isohiyodori_0606_hyogo_kaji.0004.wav	イソヒヨドリ	Q152144
data01/kakesu_110429_utsunomiya_hirano.0002.wav	カケス	Q25354
data01/kikuitadaki_0803_hyogo_kaji.0006.wav	キクイタダキ	Q26657
data01/kokugan_160312_hakodate_mikami.0005.wav	コクガン	Q27050
data01/meguro_110416_hahajima_mju.0001.wav	メグロ	Q253644
data01/kakesu_100503_utsunomiya.0005.wav	カケス	Q25354
data01/higara_okayama_160518_kaji.0000.wav	ヒガラ	Q191096
data01/yamagara-C_060529_tanzawa_mju.0004.wav	ヤマガラ	Q27075354
data01/shimagoma_160511_tobishima_mima.0005.wav	シマゴマ	Q1192214
data01/mejiro_0910_hyogo_kaji.0008.wav	メジロ	Q700028
data01/kokugan_160312_hakodate_mikami.0000.wav	コクガン	Q27050
data01/kokugan_160312_hakodate_mikami.0006.wav	コクガン	Q27050
data01/tahibari_0802_hyogo_kaji.0009.wav	タヒバリ	Q208707
data01/ruribitaki_0811_hyogo_kaji.0003.wav	ルリビタキ	Q129219
data01/mukudori_040529_fuchu_mju.0001.wav	ムクドリ	Q27075595
data01/seguroseki_090102_utsunomiya_hirano.0010.wav	セグロセキレイ	Q1071547
data01/koajisashi_110607_watarase_hirano.0003.wav	コアジサシ	Q12267692
data01/ban_090424_watarase_hirano.0004.wav	バン	Q18847
data01/hototogisu-ueta-tokyo060610.0013.wav	ホトトギス	Q495144
data01/kaojirogabicho_20140410_watarase_hirano.0001.wav	カオジロガビチョウ	Q3315640
data01/kaojirogabicho_20140410_watarase_hirano.0001.wav	カオジロガビチョウ	Q1589896
data01/aoji_150402_kunitachi_mju.0000.wav	アオジ	Q1190674
data01/bosogarasu_081021_watarase_hirano.0001.wav	ハシボソガラス	Q26198
data01/yabusame_0709_hyogo_kaji.0015.wav	ヤブサメ	Q2669165
data01/enaga_1002_hyogo_kaji.0008.wav	エナガ	Q170831
data01/oban_151129_awara_mju.0004.wav	オオバン	Q25376
data01/ooakagera_100512_shiiba_mju.0005.wav	オオアカゲラ	Q207290
data01/ootaka_131223_tatsuno_kuroda.0006.wav	オオタカ	Q25353
data01/iwatsubame_040506_fuchu_mju.0007.wav	イワツバメ	Q728235
data01/iwatsubame_040506_fuchu_mju.0009.wav	イワツバメ	Q728235
data01/chigomozu_160520_yamagata_hara.0011.wav	チゴモズ	Q601672
data01/rkonohazuku_120423_ishigaki_moriya.0002.wav	リュウキュウコノハズク	Q716317
data01/akahara_110610_nikko_hirano.0005.wav	アカハラ	Q1589003
data01/akahara_110610_nikko_hirano.0010.wav	アカハラ	Q1589003
data01/jobitaki_141021_hyogo_kuroda.0002.wav	ジョウビタキ	Q616456
data01/kayakuguri_0811_hyogo_kaji.0009.wav	カヤクグリ	Q524343
data01/nakiisuka_110403_kitami_namba.0006.wav	ナキイスカ	Q331190
data01/nakiisuka_110403_kitami_namba.0007.wav	ナキイスカ	Q331190
data01/kaitsuburi_070619_watarase.0001.wav	カイツブリ	Q25421
data01/higara_120111_chichibu_mju.0008.wav	ヒガラ	Q191096
data01/kuroji_c_080430_utsunomiya_hirano.0008.wav	クロジ	Q1586258
data01/ooruri_060526_tanzawa_mju.0001.wav	オオルリ	Q73477
data01/hikuina_060711_watarase_hirano.0001.wav	ヒクイナ	Q1076585
data01/sijukara_060422_kokubunji_mju.0000.wav	シジュウカラ	Q177798
data01/shimaenaga_110228_tomamae_mju.0014.wav	シマエナガ	Q170831
data01/kaistuburi_0906_hyogo_kaji.0004.wav	カイツブリ	Q25421
data01/isuka_120327_shimokita_mikami.0005.wav	イスカ	Q26552
data01/ikaru_0905_hyogo_kaji.0004.wav	イカル	Q1052029
data01/kuina_071127_watarase_hirano.0008.wav	クイナ	Q185099
data01/kuina_071127_watarase_hirano.0008.wav	クイナ	Q3454180
data01/nosuri_130407_aomori_kuroda.0003.wav	ノスリ	Q1152577
data01/kibitaki2_0904_hyogo_kaji.0001.wav	キビタキ	Q1367236
data01/isohiyo_140602_nara_mju.0000.wav	イソヒヨドリ	Q152144
data01/ban_080600_hyougo_kaji.0000.wav	バン	Q18847
data01/isohiyo_140602_nara_mju.0008.wav	イソヒヨドリ	Q152144
data01/ban_080600_hyougo_kaji.0010.wav	バン	Q18847
data01/kogamo_110227_yatsu_mju.0006.wav	コガモ	Q25700
data01/kakesu_110227_utsunomiya_hirano.0001.wav	カケス	Q25354
data01/kakesu_110227_utsunomiya_hirano.0005.wav	カケス	Q25354
data01/komukudori_100610_nikkou.0006.wav	コムクドリ	Q1586190
data01/kakesu_141027_wakayama_kuroda.0005.wav	カケス	Q25354
data01/ikaruchidori_100427_utsunomiya.0002.wav	イカルチドリ	Q913777
data01/akagera_110323_sapporo_namba.0002.wav	アカゲラ	Q26209
data01/hashiboso_090818_nemuro_mju.0000.wav	ハシボソガラス	Q26198
data01/shime_0812_hyogo_kaji.0002.wav	シメ	Q174088
data01/ooruri_0905_hyogo_kaji.0008.wav	オオルリ	Q73477
data01/samebitaki_080704_doto_kuroda.0002.wav	サメビタキ	Q73578
data01/yotaka-ueta-nigata060603.0003.wav	ヨタカ	Q1440261
data01/yamagera_130330_muroran_kuros.0002.wav	ヤマゲラ	Q201106
data01/ojirobitaki_111204_utsunomiya_hirano.0008.wav	オジロビタキ	Q2784761
data01/akakokko_160515_miyake_kuroda.0009.wav	アカコッコ	Q2587219
data01/koajisashi_110607_watarase_hirano.0002.wav	コアジサシ	Q12267692
data01/shimagoma_160511_tobishima_mima.0007.wav	シマゴマ	Q1192214
data01/mejiro_040504_kokubunji_mju.0003.wav	メジロ	Q700028
data01/mejiro_0910_hyogo_kaji.0012.wav	メジロ	Q700028
data01/kawarahiwa_130326_utsunomiya_hirano.0004.wav	カワラヒワ	Q27075786
data01/hiyodori_110724_kokubunji_mju.0013.wav	ヒヨドリ	Q10770477
data01/yamagara_0905_hyogo_kaji.0010.wav	ヤマガラ	Q27075354
data01/kogara_nasushiobara_150331_hirano.0003.wav	コガラ	Q215211
data01/kawau_140112_hyogo_kuroda.0002.wav	カワウ	Q25440
data01/sijuukara8_0903_hyogo_kaji.0012.wav	シジュウカラ	Q177798
data01/kiji_1008_aichi_kuroda.0003.wav	キジ	Q425900
data01/oshidori_131204_sano_hirano.0003.wav	オシドリ	Q200339
data01/magan2_111008_miyajimanuma_namba.0000.wav	マガン	Q172093
data01/shijuukara_110429_utsunomiya_hirano.0006.wav	シジュウカラ	Q177798
data01/sendaimushikui_0905_hyogo_kaji.0004.wav	センダイムシクイ	Q2869566
data01/kogara_nasushiobara_150331_hirano.0006.wav	コガラ	Q215211
data01/kuroji_130423_utsunomiya_hirano.0004.wav	クロジ	Q1586258
data01/kumataka_140211_tottori_kuroda.0001.wav	クマタカ	Q1262185
data01/uguisu_0812_hyogo_kaji.0012.wav	ウグイス	Q27075456
data01/hayabusa_130519_date_kuros.0002.wav	ハヤブサ	Q30535
data01/sijuukara2_0710_hyogo_kaji.0002.wav	シジュウカラ	Q177798
data01/ootaka_060706_mooka_mju.0002.wav	オオタカ	Q25353
data01/hiyodori_110323_sapporo_namba.0007.wav	ヒヨドリ	Q10770477
data01/yabusame_0709_hyogo_kaji.0014.wav	ヤブサメ	Q2669165
data01/nogoma_050624_hokkaidou_kaji.0009.wav	ノゴマ	Q27075678
data01/segurosekirei_100316_utsunomiya.0003.wav	セグロセキレイ	Q1071547
data01/mugimaki_120505_hyogo_kaji.0003.wav	ムギマキ	Q1589248
data01/ruribitaki_110624_fuji_mju.0000.wav	ルリビタキ	Q129219
data01/makino_110702_sarobetsu_namba.0002.wav	マキノセンニュウ	Q837761
data01/kayakuguri_0811_hyogo_kaji.0007.wav	カヤクグリ	Q524343
data01/watari_1602220_nemuro_mju.0002.wav	ワタリガラス	Q25357
data01/nogoma_160518_watarase_hirano.0002.wav	ノゴマ	Q27075678
data01/mugimaki_150511_hyogo_kaji.0004.wav	ムギマキ	Q1589248
data01/ezobitaki1_1009_hyogo_kaji.0002.wav	エゾビタキ	Q1315879
data01/sankouchou_0806_hyogo_kaji.0001.wav	サンコウチョウ	Q1074163
data01/ohyoshikiri_100617_watarase.0010.wav	オオヨシキリ	Q73456
data01/kogera_0906_hyogo_kaji.0000.wav	コゲラ	Q27074882
data01/koshiakatsubame_1006_hyogo_kaji.0019.wav	コシアカツバメ	Q27075446
data01/enaga_040429_kokubunji_mju.0016.wav	エナガ	Q170831
data01/shimaenaga_110228_tomamae_mju.0009.wav	シマエナガ	Q170831
data01/meboso_110619_hachimantai_mikami.0000.wav	メボソムシクイ	Q12265907
data01/meboso_110619_hachimantai_mikami.0000.wav	メボソムシクイ	Q720497
data01/shimaaoji_110702_sarobetsu_namba.0010.wav	シマアオジ	Q335535
data01/shimaaoji_110702_sarobetsu_namba.0017.wav	シマアオジ	Q335535
data01/shimaaoji_110702_sarobetsu_namba.0019.wav	シマアオジ	Q335535
data01/sashiba_140708_utsunomiya_hirano.0000.wav	サシバ	Q1270171
data01/akahige_120211_amami_ishida.0001.wav	アカヒゲ	Q27075672
data01/isoshigi_110424_utsunomiya_hirano.0002.wav	イソシギ	Q18850
data01/kogamo_110227_yatsu_mju.0000.wav	コガモ	Q25700
data01/kibashiri_100529_nasushiobara.0003.wav	キバシリ	Q193593
data01/kawau_121214_hyogo_kaji.0003.wav	カワウ	Q25440
data01/ikaru_1007_shimane_kuroda.0001.wav	イカル	Q1052029
data01/hikuina_151124_watarase_hirano.0007.wav	ヒクイナ	Q1076585
data01/hikuina_151124_watarase_hirano.0018.wav	ヒクイナ	Q1076585
data01/karugamo_0910_hyogo_kaji.0002.wav	カルガモ	Q839542
data01/karugamo_0910_hyogo_kaji.0002.wav	カルガモ	Q1268169
data01/yoshigoi_090805_watarase_hirano.0002.wav	ヨシゴイ	Q888536
data01/akagera_110323_sapporo_namba.0001.wav	アカゲラ	Q26209
data01/shime_0812_hyogo_kaji.0003.wav	シメ	Q174088
data01/shime_0812_hyogo_kaji.0004.wav	シメ	Q174088
data01/ooruri_0905_hyogo_kaji.0005.wav	オオルリ	Q73477
data01/kawasemi_160529_oyama_hirano.0004.wav	カワセミ	Q79915
data01/yotaka-ueta-nigata060603.0018.wav	ヨタカ	Q1440261
data01/koshiakastubame_0809_hyogo_kaji.0005.wav	コシアカツバメ	Q27075446
data01/akakokko_160515_miyake_kuroda.0004.wav	アカコッコ	Q2587219
data01/komadori_0804_hyogo_kaji.0000.wav	コマドリ	Q27075673
data01/mebosomushikui2_1005_hyogo_kaji.0010.wav	メボソムシクイ	Q12265907
data01/mebosomushikui2_1005_hyogo_kaji.0010.wav	メボソムシクイ	Q720497
data01/higara_100112_utsunomiya_hirano.0002.wav	ヒガラ	Q191096
data01/binzui_080702_asyoro_kuroda.0000.wav	ビンズイ	Q726873
data01/gojukara_110402_maruyama_namba.0011.wav	ゴジュウカラ	Q156767
data01/uguisu_0812_hyogo_kaji.0021.wav	ウグイス	Q27075456
data01/ruribitaki_0811_hyogo_kaji.0019.wav	ルリビタキ	Q129219
data01/ezomushikui_160502_fukuoka_kuroda.0001.wav	エゾムシクイ	Q2669182
data01/tageri_121115_hyogo_kuroda.0001.wav	タゲリ	Q25392
data01/kawarahiwa_1006_hyogo_kaji.0001.wav	カワラヒワ	Q27075786
data01/komadori_060605_yaita_hirano.0002.wav	コマドリ	Q27075673
data01/tsumi_10326_Utsunomiya_hirano.0000.wav	ツミ	Q606755
data01/shijuukara_110429_utsunomiya_hirano.0002.wav	シジュウカラ	Q177798
data01/miyakodori_120320_sanbanse_moriya.0000.wav	ミヤコドリ	Q25928
data01/ban_090424_watarase_hirano.0003.wav	バン	Q18847
data01/kikuitadaki_100529_nasushiobara.0004.wav	キクイタダキ	Q26657
data01/yabusame_060526_tanzawa_mju.0002.wav	ヤブサメ	Q2669165
data01/oakageraj_140619_kosado_mju.0005.wav	オオアカゲラ	Q207290
data01/ooban_111227_watarase_hirano.0003.wav	オオバン	Q25376
data01/enaga_1002_hyogo_kaji.0004.wav	エナガ	Q170831
data01/enaga_1002_hyogo_kaji.0005.wav	エナガ	Q170831
data01/kibashiri_110223_chichibu_mju.0006.wav	キバシリ	Q193593
data01/shiroharakuina_120424_ishigaki_moriya.0000.wav	シロハラクイナ	Q862825
data01/kawarahiwa_100624_utsunomiya.0004.wav	カワラヒワ	Q27075786
data01/hoaka_070708_ishikari_moriya.0004.wav	ホオアカ	Q1586230
data01/yotaka_140528_osado_mju.0001.wav	ヨタカ	Q1440261
data01/nogoma_160518_watarase_hirano.0001.wav	ノゴマ	Q27075678
data01/miyamahoojiro_0903_hyogo_kaji.0011.wav	ミヤマホオジロ	Q1193779
data01/miyamahoojiro_0903_hyogo_kaji.0012.wav	ミヤマホオジロ	Q1193779
data01/kumataka120303_ishikawa_kuroda.0017.wav	クマタカ	Q1262185
data01/kayakuguri_100528_norikura_hotta.0001.wav	カヤクグリ	Q524343
data01/kohakucho_151129_kaga_mju.0007.wav	コハクチョウ	Q26603
data01/ohyoshikiri_100617_watarase.0011.wav	オオヨシキリ	Q73456
data01/kuroji_c_080430_utsunomiya_hirano.0007.wav	クロジ	Q1586258
data01/isuka_120327_shimokita_mikami.0001.wav	イスカ	Q26552
data01/binzui_090519_kiso_mju.0002.wav	ビンズイ	Q726873
data01/isoshigi_060620_oketo_kaji.0000.wav	イソシギ	Q18850
data01/shime_150428_utsunomiya_hirano.0006.wav	シメ	Q174088
data01/mosuke_160516_miyake_kuroda.0001.wav	モスケミソサザイ	Q25740
data01/kuroji_100529_nasushiobara_hirano.0002.wav	クロジ	Q1586258
data01/kisekirei_101209_watarase_hirano.0001.wav	キセキレイ	Q201316
data01/koshiaka_160505_mooka_hirano.0004.wav	コシアカツバメ	Q27075446
data01/mifuuzuraf_130519_kiyamu_oshiro.0001.wav	ミフウズラ	Q1262057
data01/atori_120323_utsunomiya_hirano.0002.wav	アトリ	Q188877
data01/hooaka_080505_nasumachi.0004.wav	ホオアカ	Q1586230
data01/kurotsugumi_110604_nasushiobara_hirano.0008.wav	クロツグミ	Q2720710
data01/ikaru_0904_hyogo_kaji.0006.wav	イカル	Q1052029
data01/kaistuburi_1001_hyogo_kaji.0011.wav	カイツブリ	Q25421
data01/kibitaki_090620_kosado_mju.0003.wav	キビタキ	Q1367236
data01/kokugan_160312_hakodate_mikami.0004.wav	コクガン	Q27050
data01/aoji_0803_hyogo_kaji.0018.wav	アオジ	Q1190674
data01/hakuseki_140427_utsunomiya_hirano.0002.wav	ハクセキレイ	Q2897097
data01/hakuseki_140427_utsunomiya_hirano.0002.wav	ハクセキレイ	Q25399
data01/kikuitadaki100831_marunuma_hirano.0007.wav	キクイタダキ	Q26657
data01/yabusame_160501_hyogo_kaji.0004.wav	ヤブサメ	Q2669165
data01/onaga_120506_kokubunji_mju.0001.wav	オナガ	Q503807
data01/ruribitaki_0811_hyogo_kaji.0015.wav	ルリビタキ	Q129219
data01/kogera_160701_miyake_kuroda.0001.wav	コゲラ	Q27074882
data01/atori_160401_hokuto_mikami.0000.wav	アトリ	Q188877
data01/ikaru_0805_hyogo_kaji.0000.wav	イカル	Q1052029
data01/keri_120508_himeji_kuroda.0010.wav	ケリ	Q1047787
data01/tsurushigi_121014_hyogo_kuroda.0000.wav	ツルシギ	Q28103
data01/oshidori_131204_sano_hirano.0004.wav	オシドリ	Q200339
data01/ezomushikui_110518_chichibu_mju.0018.wav	エゾムシクイ	Q2669182
data01/nogoma_091013_watarase_hirano.0004.wav	ノゴマ	Q27075678
data01/keri_120508b_himeji_kuroda.0001.wav	ケリ	Q1047787
data01/akagera2_070516_mitake_mju.0000.wav	アカゲラ	Q26209
data01/kakesu_100503_utsunomiya.0004.wav	カケス	Q25354
data01/aoji_0803_hyogo_kaji.0009.wav	アオジ	Q1190674
data01/benihiwa_140121_nemuro_mju.0002.wav	ベニヒワ	Q20754771
data01/komukudori_150525_muroran_kuros.0002.wav	コムクドリ	Q1586190
data01/misago_120412_hyogo_kuroda.0013.wav	ミサゴ	Q25332
data01/kawagarasu_131015_nikko_hirano.0001.wav	カワガラス	Q1034960
data01/rkibitaki_120423_ishigaki_moriya.0009.wav	リュウキュウキビタキ	Q1367236
data01/miyamahoojiro_0904_hyogo_kaji.0001.wav	ミヤマホオジロ	Q1193779
data01/kibitaki_0906_hyogo_kaji.0004.wav	キビタキ	Q1367236
data01/kawarahiwa_130623_date_kros.0007.wav	カワラヒワ	Q27075786
data01/tsumenagasekirei_050621_hokkaidou_kaji.0006.wav	ツメナガセキレイ	Q25984
data01/iwatsubame_040506_fuchu_mju.0003.wav	イワツバメ	Q728235
data01/nobitaki2_070620_nagano_kaji.0024.wav	ノビタキ	Q6739527
data01/nobitaki2_070620_nagano_kaji.0024.wav	ノビタキ	Q1315689
data01/arisui_0610_hyogo_kaji.0002.wav	アリスイ	Q25678
data01/kurotsugumi_060604_okutadami_mju.0004.wav	クロツグミ	Q2720710
data01/sijuukara5_0803_hyogo_kaji.0002.wav	シジュウカラ	Q177798
data01/sijuukara5_0803_hyogo_kaji.0003.wav	シジュウカラ	Q177798
data01/toki_141223_sado_mju.0002.wav	トキ	Q493173
data01/sijuukara3_0802_hyogo_kaji.0003.wav	シジュウカラ	Q177798
data01/sijuukara3_0802_hyogo_kaji.0006.wav	シジュウカラ	Q177798
data01/sendai_040503_kokubunji_mju.0001.wav	センダイムシクイ	Q2869566
data01/isohiyo_110419_hahajima_mju.0000.wav	イソヒヨドリ	Q152144
data01/kuina_071127_watarase_hirano.0002.wav	クイナ	Q185099
data01/kuina_071127_watarase_hirano.0002.wav	クイナ	Q3454180
data01/kayakuguri_100529_norikura_hotta.0002.wav	カヤクグリ	Q524343
data01/kurotsugumi_150423_nara_kuroda.0001.wav	クロツグミ	Q2720710
data01/sijuukara9_1006_hyogo_kaji.0004.wav	シジュウカラ	Q177798
data01/kumagera_110326b_tomakomai_namba.0004.wav	クマゲラ	Q143284
data01/kibashiri_100529_nasushiobara.0008.wav	キバシリ	Q193593
data01/kakesu_141027_wakayama_kuroda.0013.wav	カケス	Q25354
data01/sendaimushikui_1005_hyogo_kaji.0008.wav	センダイムシクイ	Q2869566
data01/tamashigi_070623_hyogo_kuroda.0016.wav	タマシギ	Q31617
data01/karugamo_0910_hyogo_kaji.0001.wav	カルガモ	Q839542
data01/karugamo_0910_hyogo_kaji.0001.wav	カルガモ	Q1268169
data01/yamagera_141025_nopporo_mju.0001.wav	ヤマゲラ	Q201106
data01/ooruri_0905_hyogo_kaji.0003.wav	オオルリ	Q73477
data01/gojyuukara_111206_nasu_hirano.0004.wav	ゴジュウカラ	Q156767
data01/ikaru_0804_hyogo_kaji.0002.wav	イカル	Q1052029
data01/uso_130504_muroran_kros.0002.wav	ウソ	Q25382
data01/tsubame_1005_hyogo_kaji.0012.wav	ツバメ	Q25429
data01/gojukara_110402_maruyama_namba.0009.wav	ゴジュウカラ	Q156767
data01/kumataka_130506_nikko_abe.0002.wav	クマタカ	Q1262185
data01/hooaka_060525_nasu_hirano.0002.wav	ホオアカ	Q1586230
data01/uguisu_0812_hyogo_kaji.0009.wav	ウグイス	Q27075456
