	audio_file_path	romaji_name	id	en_name	ja_name	path	ja_path_name	en_path_name	path_taxon_rank_name
1233	data01/kogera_0906_hyogo_kaji.0004.wav	kogera	Q27074882	Yungipicus kizuki	コゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q21596781/Q1466322/Q27074882'			
1234	data01/gabicho_100625_tama_miya.0000.wav	gabicho							
1235	data01/kojyurin_100202_utsunomiya_hirano.0000.wav	kojyurin							
1236	data01/ochu_150524_tsushima_mju.0008.wav	ochu							
1239	data01/himeama2_150510_naganuma_mju.0004.wav	himeama							
1240	data01/soushicho_0811_hyogo_kaji.0005.wav	soushicho							
1244	data01/onikakko_150527_amami_miyayama.0001.wav	onikakko							
1246	data01/onaga_070411_kokubunji_mju.0000.wav	onaga							
1247	data01/tsugumi_091110_nikko_hirano.0007.wav	tsugumi							
1248	data01/ezobitaki2_1010_hyogo_kaji.0004.wav	ezobitaki							
1252	data01/kumagera_110326b_tomakomai_namba.0008.wav	kumagera	Q143284	Black Woodpecker	クマゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q132916/Q143284'			
1260	data01/hasibutogara_130218_muroran_kros.0001.wav	hashibutogara							
1264	data01/mamichajinai_121013_utsunomiya_hirano.0002.wav	mamichajinai							
1270	data01/ezoraicho_080703_doto_kuroda.0005.wav	ezoraicho							
1271	data01/suzume_100525_utsunomiya.0004.wav	suzume							
1272	data01/hirara_110327_Utsunomiya_hirano.0005.wav	higara							
1275	data01/higara_okayama_160518_kaji.0003.wav	higara							
1280	data01/takabu_140902_tatsuno_kuroda.0003.wav	takabu							
1281	data01/ochu2_150524_tsushima_mju.0007.wav	ochu							
1282	data01/oseguro_20110201_tomamae_mju.0000.wav	oseguro							
1283	data01/kyojoshigi_110419_hahajima_mju.0013.wav	kyojoshigi							
1284	data01/hikigaeru_110313_kokubunji_mju.0003.wav	hikigaeru							
1285	data01/hooaka_060525_nasu_hirano.0001.wav	hooaka	Q1586230	Chestnut-eared Bunting	ホオアカ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1586230'			
1286	data01/jobitakic_160808_hyogo_kuroda.0018.wav	jyoubitaki							
1289	data01/kakesu_1103_hyogo_kaji.0003.wav	kakesu							
1290	data01/kaojirogabityou_120406_watarase_hirano.0005.wav	kaojirogabityou							
1291	data01/ezoraicho_080703_doto_kuroda2.0003.wav	ezoraicho							
1292	data01/iijimac_160515_miyake_kuroda.0007.wav	iijima							
1293	data01/ryuukyuuakashoubin_050409_okinawa_kaji.0003.wav	ryuukyuuakashoubin							
1294	data01/ryuukyuuakashoubin_050409_okinawa_kaji.0008.wav	ryuukyuuakashoubin							
1295	data01/aoji_0803_hyogo_kaji.0012.wav	aoji	Q1190674	Black-faced Bunting	アオジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1190674'			
1297	data01/omashiko_121203_tottori_kuroda.0000.wav	omashiko							
1298	data01/kohakucho_130407_aomori_kuroda.0003.wav	kohakucyou							
1301	data01/otoratugumi_100325_amami-anengachi_ik.0000.wav	otoratugumi							
1302	data01/torafu_080602_tochigi_hirano.0009.wav	torafu							
1305	data01/enaga_0703_hyogo_kaji.0005.wav	enaga							
1310	data01/kurotsugumi_0804_hyogo_kaji.0010.wav	kurotsugumi							
1312	data01/shijukara_100223_sado_mju.0001.wav	shijuukara							
1313	data01/kayakuguri_0811_hyogo_kaji.0014.wav	kayakuguri	Q524343	Japanese Accentor	カヤクグリ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q3709179/Q3924795/Q524343'			
1314	data01/uchiyama_090612_koshima_kuroda.0006.wav	uchiyama							
1315	data01/ojurin_091116_watarase_hirano.0004.wav	ojurin							
1316	data01/akahara_040527_kunitachi_mju.0001.wav	akahara							
1317	data01/kogara_121128_shinoyama_kaji.0000.wav	kogara							
1318	data01/kohakucho_151129_kaga_mju.0003.wav	kohakucyou							
1319	data01/ohyoshikiri_100617_watarase.0003.wav	ooyoshikiri	Q73456	Oriental Reed Warbler	オオヨシキリ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q366974/Q637716/Q73456'			
1323	data01/moriaogaeru_100618_sado_mju.0001.wav	moriaogaeru							
1324	data01/shimaenaga_110228_tomamae_mju.0018.wav	shimaenaga							
1328	data01/shimaaoji_110702_sarobetsu_namba.0022.wav	shimaaoji	Q335535	Yellow-breasted Bunting	シマアオジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q335535'			
1330	data01/tsugumi_091110_nikko_hirano.0001.wav	tsugumi							
1332	data01/kakesu_110227_utsunomiya_hirano.0007.wav	kakesu							
1335	data01/hooaka_080505_nasumachi.0006.wav	hooaka	Q1586230	Chestnut-eared Bunting	ホオアカ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1586230'			
1336	data01/misago_1008_aichi_kuroda.0010.wav	misago	Q25332	Osprey	ミサゴ	'/Q20645445/Q15718604/Q19595747/Q21736/Q28240/Q3893145/Q25332'			
1337	data01/sijuukara6_0803_hyogo_kaji.0010.wav	shijuukara							
1340	data01/higara_100112_utsunomiya_hirano.0000.wav	higara							
1341	data01/kibitaki_090620_kosado_mju.0001.wav	kibitaki							
1342	data01/kibitaki_090620_kosado_mju.0002.wav	kibitaki							
1350	data01/kakesu_110429_utsunomiya_hirano.0002.wav	kakesu							
1351	data01/takabu_140902_tatsuno_kuroda.0004.wav	takabu							
1353	data01/chogenbo_141026_hyogo_kuroda.0000.wav	chogenbo							
1356	data01/kakesu_100503_utsunomiya.0005.wav	kakesu							
1357	data01/higara_okayama_160518_kaji.0000.wav	higara							
1364	data01/hikigaeru_110313_kokubunji_mju.0000.wav	hikigaeru							
1371	data01/kaojirogabicho_20140410_watarase_hirano.0001.wav	kaojirogabityou							
1372	data01/aoji_150402_kunitachi_mju.0000.wav	aoji	Q1190674	Black-faced Bunting	アオジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1190674'			
1373	data01/chuhi_080110_watarase_hirano.0001.wav	chuhi							
1374	data01/bosogarasu_081021_watarase_hirano.0001.wav	hashibosogarasu							
1375	data01/yabusame_0709_hyogo_kaji.0015.wav	yabusame							
1376	data01/enaga_1002_hyogo_kaji.0008.wav	enaga							
1379	data01/ooakagera_100512_shiiba_mju.0005.wav	ooakagera	Q207290	White-backed Woodpecker	オオアカゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q723059/Q207290'			
1385	data01/akahara_110610_nikko_hirano.0005.wav	akahara							
1386	data01/akahara_110610_nikko_hirano.0010.wav	akahara							
1387	data01/jobitaki_141021_hyogo_kuroda.0002.wav	jyoubitaki							
1388	data01/takabu2_140902_tatsuno_kuroda.0000.wav	takabu							
1389	data01/kayakuguri_0811_hyogo_kaji.0009.wav	kayakuguri	Q524343	Japanese Accentor	カヤクグリ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q3709179/Q3924795/Q524343'			
1390	data01/chigohaya_110601_morioka_mikami.0004.wav	chigohaya							
1394	data01/higara_120111_chichibu_mju.0008.wav	higara							
1395	data01/kuroji_c_080430_utsunomiya_hirano.0008.wav	kuroji	Q1586258	Gray Bunting	クロジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1586258'			
1398	data01/moriaogaeru_100618_sado_mju.0010.wav	moriaogaeru							
1399	data01/sijukara_060422_kokubunji_mju.0000.wav	shijuukara							
1400	data01/shimaenaga_110228_tomamae_mju.0014.wav	shimaenaga							
1403	data01/soushicho_0811_hyogo_kaji.0007.wav	soushicho							
1406	data01/tyuhi_100406_watarase.0006.wav	chuhi							
1408	data01/kibitaki2_0904_hyogo_kaji.0001.wav	kibitaki							
1409	data01/hakkacho_131122_tasuno_kuroda.0004.wav	hakkacho							
1415	data01/kakesu_110227_utsunomiya_hirano.0001.wav	kakesu							
1416	data01/kakesu_110227_utsunomiya_hirano.0005.wav	kakesu							
1418	data01/kakesu_141027_wakayama_kuroda.0005.wav	kakesu							
1419	data01/ikaruchidori_100427_utsunomiya.0002.wav	ikaruchidori	Q913777	Long-billed Plover	イカルチドリ	'/Q27732132/Q25978/Q28449/Q736322/Q913777'			
1420	data01/kakko_120629_utsunomiya_hirano.0000.wav	kakko							
1421	data01/kakko_120629_utsunomiya_hirano.0001.wav	kakko							
1422	data01/akagera_110323_sapporo_namba.0002.wav	akagera	Q26209	Great Spotted Woodpecker	アカゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q723059/Q26209'			
1423	data01/hashiboso_090818_nemuro_mju.0000.wav	hashibosogarasu							
1425	data01/mamitahi_121109_kitakyu_moriya.0000.wav	mamitahi							
1427	data01/samebitaki_080704_doto_kuroda.0002.wav	samebitaki							
1429	data01/yamagera_130330_muroran_kuros.0002.wav	yamagera	Q201106	Grey-headed Woodpecker	ヤマゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q310935/Q201106'			
1430	data01/ojirobitaki_111204_utsunomiya_hirano.0008.wav	ojirobitaki							
1431	data01/akakokko_160515_miyake_kuroda.0009.wav	akakokko							
1432	data01/hakkacho_120514c_himeji_kuroda.0000.wav	hakkacho							
1439	data01/takabu_140902_tatsuno_kuroda.0002.wav	takabu							
1441	data01/kogara_nasushiobara_150331_hirano.0003.wav	kogara							
1443	data01/sijuukara8_0903_hyogo_kaji.0012.wav	shijuukara							
1446	data01/chogenbo_141026_hyogo_kuroda.0002.wav	chogenbo							
1448	data01/shijuukara_110429_utsunomiya_hirano.0006.wav	shijuukara							
1449	data01/kyojoshigi_110419_hahajima_mju.0014.wav	kyojoshigi							
1451	data01/kogara_nasushiobara_150331_hirano.0006.wav	kogara							
1452	data01/kuroji_130423_utsunomiya_hirano.0004.wav	kuroji	Q1586258	Gray Bunting	クロジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1586258'			
1455	data01/hayabusa_130519_date_kuros.0002.wav	hayabusa	Q30535	Peregrine Falcon	ハヤブサ	'/Q326483/Q25370/Q21744/Q754660/Q43489/Q30535'			
1456	data01/sijuukara2_0710_hyogo_kaji.0002.wav	shijuukara							
1458	data01/ryuukyuuakashoubin_050409_okinawa_kaji.0002.wav	ryuukyuuakashoubin							
1460	data01/yabusame_0709_hyogo_kaji.0014.wav	yabusame							
1464	data01/mugimaki_120505_hyogo_kaji.0003.wav	mugimaki							
1465	data01/ginmuku_150326_cheju_mju.0005.wav	ginmuku							
1468	data01/kayakuguri_0811_hyogo_kaji.0007.wav	kayakuguri	Q524343	Japanese Accentor	カヤクグリ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q3709179/Q3924795/Q524343'			
1469	data01/honsei_100503_kunitachi_mju.0004.wav	honsei							
1470	data01/watari_1602220_nemuro_mju.0002.wav	watarigarasu							
1472	data01/uchiyama_090612_koshima_kuroda.0005.wav	uchiyama							
1473	data01/mugimaki_150511_hyogo_kaji.0004.wav	mugimaki							
1474	data01/ezobitaki1_1009_hyogo_kaji.0002.wav	ezobitaki							
1476	data01/ohyoshikiri_100617_watarase.0010.wav	ooyoshikiri	Q73456	Oriental Reed Warbler	オオヨシキリ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q366974/Q637716/Q73456'			
1477	data01/kogera_0906_hyogo_kaji.0000.wav	kogera	Q27074882	Yungipicus kizuki	コゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q21596781/Q1466322/Q27074882'			
1479	data01/moriaogaeru_100618_sado_mju.0002.wav	moriaogaeru							
1480	data01/enaga_040429_kokubunji_mju.0016.wav	enaga							
1481	data01/shimaenaga_110228_tomamae_mju.0009.wav	shimaenaga							
1483	data01/shimaaoji_110702_sarobetsu_namba.0010.wav	shimaaoji	Q335535	Yellow-breasted Bunting	シマアオジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q335535'			
1484	data01/shimaaoji_110702_sarobetsu_namba.0017.wav	shimaaoji	Q335535	Yellow-breasted Bunting	シマアオジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q335535'			
1485	data01/shimaaoji_110702_sarobetsu_namba.0019.wav	shimaaoji	Q335535	Yellow-breasted Bunting	シマアオジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q335535'			
1486	data01/soushicho_0811_hyogo_kaji.0002.wav	soushicho							
1487	data01/sashiba_140708_utsunomiya_hirano.0000.wav	sashiba	Q1270171	Grey-faced Buzzard	サシバ	'/Q20645445/Q15718604/Q19595747/Q21736/Q25510/Q852334/Q1270171'			
1498	data01/akagera_110323_sapporo_namba.0001.wav	akagera	Q26209	Great Spotted Woodpecker	アカゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q723059/Q26209'			
1502	data01/kawasemi_160529_oyama_hirano.0004.wav	kawasemi	Q79915	Common Kingfisher	カワセミ	'/Q19596468/Q19596314/Q19598622/Q484131/Q45018/Q8154335/Q583551/Q79915'			
1505	data01/akakokko_160515_miyake_kuroda.0004.wav	akakokko							
1508	data01/higara_100112_utsunomiya_hirano.0002.wav	higara							
1509	data01/hinakomori_140527_wakayama_kuroda.0002.wav	hinakomori							
1511	data01/gojukara_110402_maruyama_namba.0011.wav	gojyuukara							
1519	data01/shijuukara_110429_utsunomiya_hirano.0002.wav	shijuukara							
1523	data01/yabusame_060526_tanzawa_mju.0002.wav	yabusame							
1524	data01/oakageraj_140619_kosado_mju.0005.wav	ooakagera	Q207290	White-backed Woodpecker	オオアカゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q723059/Q207290'			
1526	data01/enaga_1002_hyogo_kaji.0004.wav	enaga							
1527	data01/enaga_1002_hyogo_kaji.0005.wav	enaga							
1531	data01/hoaka_070708_ishikari_moriya.0004.wav	hooaka	Q1586230	Chestnut-eared Bunting	ホオアカ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1586230'			
1534	data01/miyamahoojiro_0903_hyogo_kaji.0011.wav	miyamahoojiro	Q1193779	Yellow-throated Bunting	ミヤマホオジロ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1193779'			
1535	data01/miyamahoojiro_0903_hyogo_kaji.0012.wav	miyamahoojiro	Q1193779	Yellow-throated Bunting	ミヤマホオジロ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1193779'			
1537	data01/kayakuguri_100528_norikura_hotta.0001.wav	kayakuguri	Q524343	Japanese Accentor	カヤクグリ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q3709179/Q3924795/Q524343'			
1538	data01/kohakucho_151129_kaga_mju.0007.wav	kohakucyou							
1539	data01/ohyoshikiri_100617_watarase.0011.wav	ooyoshikiri	Q73456	Oriental Reed Warbler	オオヨシキリ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q366974/Q637716/Q73456'			
1540	data01/kuroji_c_080430_utsunomiya_hirano.0007.wav	kuroji	Q1586258	Gray Bunting	クロジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1586258'			
1541	data01/amurumusikui_160502_hyogo_kaji.0001.wav	amurumusikui							
1544	data01/ezosen_090819_nemuro_mju.0004.wav	ezosen							
1547	data01/mosuke_160516_miyake_kuroda.0001.wav	mosukemisosazai							
1548	data01/hakkacho_131122_tasuno_kuroda.0006.wav	hakkacho							
1549	data01/tanekoma_160516_miyake_kuroda.0001.wav	tanekoma							
1550	data01/kuroji_100529_nasushiobara_hirano.0002.wav	kuroji	Q1586258	Gray Bunting	クロジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1586258'			
1551	data01/kisekirei_101209_watarase_hirano.0001.wav	kisekirei							
1555	data01/hooaka_080505_nasumachi.0004.wav	hooaka	Q1586230	Chestnut-eared Bunting	ホオアカ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1586230'			
1556	data01/shiroeriohamu_110515_tomakomai_namba.0000.wav	shiroeriohamu							
1557	data01/kurotsugumi_110604_nasushiobara_hirano.0008.wav	kurotsugumi							
1560	data01/kibitaki_090620_kosado_mju.0003.wav	kibitaki							
1562	data01/aoji_0803_hyogo_kaji.0018.wav	aoji	Q1190674	Black-faced Bunting	アオジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1190674'			
1564	data01/kakko060602_kokubunji_mju.0004.wav	kakko							
1566	data01/yabusame_160501_hyogo_kaji.0004.wav	yabusame							
1567	data01/onaga_120506_kokubunji_mju.0001.wav	onaga							
1569	data01/kogera_160701_miyake_kuroda.0001.wav	kogera	Q27074882	Yungipicus kizuki	コゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q21596781/Q1466322/Q27074882'			
1578	data01/akagera2_070516_mitake_mju.0000.wav	akagera	Q26209	Great Spotted Woodpecker	アカゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q723059/Q26209'			
1579	data01/okonoha_090521_iwase_abe.0001.wav	okonoha							
1580	data01/kakesu_100503_utsunomiya.0004.wav	kakesu							
1581	data01/aoji_0803_hyogo_kaji.0009.wav	aoji	Q1190674	Black-faced Bunting	アオジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1190674'			
1584	data01/misago_120412_hyogo_kuroda.0013.wav	misago	Q25332	Osprey	ミサゴ	'/Q20645445/Q15718604/Q19595747/Q21736/Q28240/Q3893145/Q25332'			
1586	data01/rkibitaki_120423_ishigaki_moriya.0009.wav	ryuukyuukibitaki							
1587	data01/otoratugumi_100325_amami-anengachi_ik.0003.wav	otoratugumi							
1588	data01/rakashobin_120419_yambaru_moriya.0003.wav	ryuukyuuakashoubin							
1589	data01/miyamahoojiro_0904_hyogo_kaji.0001.wav	miyamahoojiro	Q1193779	Yellow-throated Bunting	ミヤマホオジロ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1193779'			
1590	data01/kibitaki_0906_hyogo_kaji.0004.wav	kibitaki							
1596	data01/kurotsugumi_060604_okutadami_mju.0004.wav	kurotsugumi							
1597	data01/kitakitsune_051017_muroran_mju.0002.wav	kitakitsune							
1598	data01/sijuukara5_0803_hyogo_kaji.0002.wav	shijuukara							
1599	data01/sijuukara5_0803_hyogo_kaji.0003.wav	shijuukara							
1601	data01/sijuukara3_0802_hyogo_kaji.0003.wav	shijuukara							
1602	data01/sijuukara3_0802_hyogo_kaji.0006.wav	shijuukara							
1604	data01/himeama2_150510_naganuma_mju.0003.wav	himeama							
1606	data01/soushicho_0811_hyogo_kaji.0000.wav	soushicho							
1608	data01/ezosen_090819_nemuro_mju.0000.wav	ezosen							
1609	data01/uchiyama_150703_fukuoka_kuroda.0004.wav	uchiyama							
1610	data01/kayakuguri_100529_norikura_hotta.0002.wav	kayakuguri	Q524343	Japanese Accentor	カヤクグリ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q3709179/Q3924795/Q524343'			
1611	data01/kurotsugumi_150423_nara_kuroda.0001.wav	kurotsugumi							
1612	data01/sijuukara9_1006_hyogo_kaji.0004.wav	shijuukara							
1613	data01/ezorisu_110402_maruyama_namba.0002.wav	ezorisu							
1614	data01/kumagera_110326b_tomakomai_namba.0004.wav	kumagera	Q143284	Black Woodpecker	クマゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q132916/Q143284'			
1616	data01/kakesu_141027_wakayama_kuroda.0013.wav	kakesu							
1620	data01/yamagera_141025_nopporo_mju.0001.wav	yamagera	Q201106	Grey-headed Woodpecker	ヤマゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q310935/Q201106'			
1622	data01/gojyuukara_111206_nasu_hirano.0004.wav	gojyuukara							
1626	data01/gojukara_110402_maruyama_namba.0009.wav	gojyuukara							
1628	data01/hooaka_060525_nasu_hirano.0002.wav	hooaka	Q1586230	Chestnut-eared Bunting	ホオアカ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1586230'			
1632	data01/kumagera_110326_tomakomai_namba.0001.wav	kumagera	Q143284	Black Woodpecker	クマゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q132916/Q143284'			
1633	data01/aoji_0803_hyogo_kaji.0005.wav	aoji	Q1190674	Black-faced Bunting	アオジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1190674'			
1637	data01/kokumaru_130410_aomori_kuroda.0001.wav	kokumaru							
1638	data01/jobitakic_160808_hyogo_kuroda.0007.wav	jyoubitaki							
1640	data01/butogara_111021_asahikawa_mju.0001.wav	hashibutogara							
1641	data01/aoji_0803_hyogo_kaji.0006.wav	aoji	Q1190674	Black-faced Bunting	アオジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1190674'			
1643	data01/aoji_150402_kunitachi_mju.0014.wav	aoji	Q1190674	Black-faced Bunting	アオジ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1190674'			
1644	data01/kogara_nasushiobara_150331_hirano.0004.wav	kogara							
1651	data01/yamaakagaeru_200702_hyogo_kuroda.0000.wav	yamaakagaeru							
1656	data01/akagera1_090619_osado_mju.0000.wav	akagera	Q26209	Great Spotted Woodpecker	アカゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q723059/Q26209'			
1660	data01/ojurin_080701_doto_kuroda.0004.wav	ojurin							
1661	data01/kibitaki_150610_sado_mju.0001.wav	kibitaki							
1662	data01/chigohaya_110601_morioka_mikami.0001.wav	chigohaya							
1663	data01/uchiyama_090612_koshima_kuroda.0001.wav	uchiyama							
1664	data01/kurotsugumi_060604_okutadami_mju.0008.wav	kurotsugumi							
1667	data01/amatsubame_120817_muroran_kuros.0002.wav	amatsubame	Q31866	Fork-tailed Swift	アマツバメ	'/Q5198624/Q25950/Q26617/Q310465/Q31866'			
1668	data01/amatsubame_120817_muroran_kuros.0003.wav	amatsubame	Q31866	Fork-tailed Swift	アマツバメ	'/Q5198624/Q25950/Q26617/Q310465/Q31866'			
1670	data01/bupposo_110730_kibi_kuroda.0003.wav	bupposo							
1671	data01/kohakucho_151129_kaga_mju.0001.wav	kohakucyou							
1672	data01/raicho_100526_norikura_hotta.0001.wav	raicho							
1674	data01/sashiba060722_ichikai_mju.0001.wav	sashiba	Q1270171	Grey-faced Buzzard	サシバ	'/Q20645445/Q15718604/Q19595747/Q21736/Q25510/Q852334/Q1270171'			
1676	data01/kogera_080516_utsunomiya_hirano.0004.wav	kogera	Q27074882	Yungipicus kizuki	コゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q21596781/Q1466322/Q27074882'			
1680	data01/enaga_040429_kokubunji_mju.0015.wav	enaga							
1682	data01/tyuhi_100406_watarase.0008.wav	chuhi							
1683	data01/osahashibuto_120423_ishigaki_moriya.0006.wav	osahashibuto							
1684	data01/osahashibuto_120423_ishigaki_moriya.0010.wav	osahashibuto							
1685	data01/akashobin_150613_okutadami_abe.0006.wav	akashobin							
1686	data01/kakou_100610_nikko.0000.wav	kakko							
1688	data01/koyoshikiri_090722_watarase_hirano.0003.wav	koyoshikiri	Q1200757	Black-browed Reed Warbler	コヨシキリ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q366974/Q637716/Q1200757'			
1689	data01/hoojiro_1004_hyogo_kaji.0009.wav	hoojiro	Q1076007	Meadow Bunting	ホオジロ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1076007'			
1690	data01/kakesu_060317_fukuoka_kuroda.0001.wav	kakesu							
1692	data01/omizunagi_120801_fukuoka_mju.0000.wav	omizunagi							
1694	data01/akahara_100420_watarase.0000.wav	akahara							
1699	data01/jobitaki_071107_watarase_hirano.0006.wav	jyoubitaki							
1700	data01/hukurou_100420_watarase.0000.wav	hukurou							
1703	data01/saru_11060700_chichibu_mju.0002.wav	saru							
1707	data01/sijuukara7_0902_hyogo_kaji.0001.wav	shijuukara							
1710	data01/ishigakishiju_120423_ishigaki_moriya.0000.wav	ishigakishiju							
1711	data01/kakko060602_kokubunji_mju.0002.wav	kakko							
1715	data01/hojirogamo_110325_tomakomai_namba.0001.wav	hojirogamo							
1716	data01/kawasemi_100223_watarase.0006.wav	kawasemi	Q79915	Common Kingfisher	カワセミ	'/Q19596468/Q19596314/Q19598622/Q484131/Q45018/Q8154335/Q583551/Q79915'			
1719	data01/segurokakko_130530_shimane_wada.0001.wav	segurokakko							
1721	data01/ryuukyuuakashoubin_050409_okinawa_kaji.0007.wav	ryuukyuuakashoubin							
1723	data01/kawasemi_100223_watarase.0002.wav	kawasemi	Q79915	Common Kingfisher	カワセミ	'/Q19596468/Q19596314/Q19598622/Q484131/Q45018/Q8154335/Q583551/Q79915'			
1724	data01/ezoraicho_080703_doto_kuroda.0007.wav	ezoraicho							
1726	data01/ostoaka_140307_amami_ishida.0004.wav	oosutonooakagera							
1729	data01/kogera_120101_chichibu_mju.0000.wav	kogera	Q27074882	Yungipicus kizuki	コゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q21596781/Q1466322/Q27074882'			
1731	data01/kashiradaka_100410_utsunomiya.0006.wav	kashiradaka	Q286809	Rustic Bunting	カシラダカ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q286809'			
1732	data01/yamaakagaeru_200702_hyogo_kuroda.0007.wav	yamaakagaeru							
1735	data01/hayabusa_160116_choshi_mju.0002.wav	hayabusa	Q30535	Peregrine Falcon	ハヤブサ	'/Q326483/Q25370/Q21744/Q754660/Q43489/Q30535'			
1737	data01/kibitaki_0906_hyogo_kaji.0012.wav	kibitaki							
1738	data01/kibitaki_0906_hyogo_kaji.0018.wav	kibitaki							
1745	data01/shirohara_110410_utsunomiya_hirano.0003.wav	shirohara							
1746	data01/ojurin_080701_doto_kuroda.0007.wav	ojurin							
1750	data01/kayakuguri_0811_hyogo_kaji.0006.wav	kayakuguri	Q524343	Japanese Accentor	カヤクグリ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q3709179/Q3924795/Q524343'			
1751	data01/kayakuguri_0811_hyogo_kaji.0010.wav	kayakuguri	Q524343	Japanese Accentor	カヤクグリ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q3709179/Q3924795/Q524343'			
1752	data01/akahara_040527_kunitachi_mju.0006.wav	akahara							
1754	data01/kogera_060706_mooka_mju.0000.wav	kogera	Q27074882	Yungipicus kizuki	コゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q21596781/Q1466322/Q27074882'			
1755	data01/ohyoshikiri_100617_watarase.0002.wav	ooyoshikiri	Q73456	Oriental Reed Warbler	オオヨシキリ	'/Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q366974/Q637716/Q73456'			
1757	data01/kogera_130428_utsunomiya_hirano.0006.wav	kogera	Q27074882	Yungipicus kizuki	コゲラ	'/Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q21596781/Q1466322/Q27074882'			
1761	data01/kojyurin_100202_utsunomiya_hirano.0003.wav	kojyurin							
1762	data01/rurikakesu_0903_amami_ishida.0001.wav	rurikakesu							
