	audio_id	audio_file_path	romaji_name	romaji_to_kana	id	en_name	ja_name	path	ja_path_name	en_path_name	path_taxon_rank_name
194	2865.0	data01/gojukarahina_140514_kyoto_kaji.0004.wav	gojyuukara		Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species
195	2894.0	data01/gojukara_090509_shioya_hirano.0002.wav	gojyuukara		Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species
196	3303.0	data01/gojukarahina_140514_kyoto_kaji.0003.wav	gojyuukara		Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species
197	3364.0	data01/gojyuukara_111206_nasu_hirano.0008.wav	gojyuukara		Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species
198	3605.0	data01/gojukara_110402_maruyama_namba.0001.wav	gojyuukara		Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species
199	3787.0	data01/gojyuukara_111206_nasu_hirano.0003.wav	gojyuukara		Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species
200	3979.0	data01/gojukara_110402_maruyama_namba.0000.wav	gojyuukara		Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species
201	3994.0	data01/gojukarahina_140514_kyoto_kaji.0001.wav	gojyuukara		Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species
202	4266.0	data01/gojukara_090509_shioya_hirano.0000.wav	gojyuukara		Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species
203	4391.0	data01/gojukara_070928_nasushio_hirano.0002.wav	gojyuukara		Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species
204	4431.0	data01/gojukara_070928_nasushio_hirano.0000.wav	gojyuukara		Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species
205	4786.0	data01/gojukarahina_140514_kyoto_kaji.0000.wav	gojyuukara		Q156767	Eurasian nuthatch	ゴジュウカラ	Q25341/Q194240/Q205857/Q858577/Q156767	スズメ目/スズメ亜目/ゴジュウカラ科/ゴジュウカラ科/ゴジュウカラ	Passeriformes/Passeri/Sittidae/Sitta/Eurasian nuthatch	order/suborder/family/genus/species
206	879.0	data01/hajirokai_140214_tatsuno_kuroda.0001.wav	hajirokai		Q185183	Black-necked Grebe	ハジロカイツブリ	Q21695/Q1237815/Q185183	カイツブリ科/カンムリカイツブリ属/ハジロカイツブリ	Podicipedidae/Podiceps/Black-necked Grebe	family/genus/species
207	3713.0	data01/hajirokai_140214_tatsuno_kuroda.0002.wav	hajirokai		Q185183	Black-necked Grebe	ハジロカイツブリ	Q21695/Q1237815/Q185183	カイツブリ科/カンムリカイツブリ属/ハジロカイツブリ	Podicipedidae/Podiceps/Black-necked Grebe	family/genus/species
208	3790.0	data01/hajirokai_140214_tatsuno_kuroda.0000.wav	hajirokai		Q185183	Black-necked Grebe	ハジロカイツブリ	Q21695/Q1237815/Q185183	カイツブリ科/カンムリカイツブリ属/ハジロカイツブリ	Podicipedidae/Podiceps/Black-necked Grebe	family/genus/species
209	205.0	data01/hakkacho_120514c_himeji_kuroda.0002.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
210	331.0	data01/hakkacho_120514c_himeji_kuroda.0005.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
211	541.0	data01/hakkacho_120514c_himeji_kuroda.0003.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
212	562.0	data01/hakkacho_120514b_himeji_kuroda.0002.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
213	579.0	data01/hakkacho_131122_tasuno_kuroda.0000.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
214	651.0	data01/hakkacho_131122_tasuno_kuroda.0007.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
215	668.0	data01/hakkacho_120514c_himeji_kuroda.0001.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
216	713.0	data01/hakkacho_120514b_himeji_kuroda.0004.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
217	782.0	data01/hakkacho_120514b_himeji_kuroda.0003.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
218	945.0	data01/hakkacho_120514a_himeji_kuroda.0001.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
219	1224.0	data01/hakkacho_120514b_himeji_kuroda.0006.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
220	1409.0	data01/hakkacho_131122_tasuno_kuroda.0004.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
221	1432.0	data01/hakkacho_120514c_himeji_kuroda.0000.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
222	1548.0	data01/hakkacho_131122_tasuno_kuroda.0006.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
223	1816.0	data01/hakkacho_120514b_himeji_kuroda.0001.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
224	1838.0	data01/hakkacho_131122_tasuno_kuroda.0001.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
225	2353.0	data01/hakkacho_131122_tasuno_kuroda.0009.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
226	2398.0	data01/hakkacho_131122_tasuno_kuroda.0005.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
227	2442.0	data01/hakkacho_131122_tasuno_kuroda.0002.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
228	2912.0	data01/hakkacho_131122_tasuno_kuroda.0003.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
229	2913.0	data01/hakkacho_131122_tasuno_kuroda.0008.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
230	2953.0	data01/hakkacho_120514b_himeji_kuroda.0000.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
231	3592.0	data01/hakkacho_120514b_himeji_kuroda.0007.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
232	3624.0	data01/hakkacho_120514a_himeji_kuroda.0003.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
233	3835.0	data01/hakkacho_120514a_himeji_kuroda.0000.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
234	4011.0	data01/hakkacho_120514a_himeji_kuroda.0002.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
235	4314.0	data01/hakkacho_120514c_himeji_kuroda.0004.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
236	4598.0	data01/hakkacho_120514b_himeji_kuroda.0005.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
237	4634.0	data01/hakkacho_120514b_himeji_kuroda.0008.wav	hakkacho		Q715819	Crested Myna	ハッカチョウ	Q185237/Q136358/Q715819	ムクドリ科/Acridotheres/ハッカチョウ	Sturnidae/Acridotheres/Crested Myna	family/genus/species
238	2496.0	data01/harioama_080704_doto_kuroda.0001.wav	harioama		Q31769	White-throated Needletail	ハリオアマツバメ	Q26617/Q11725806/Q135898/Q31769	アマツバメ科/Apodinae/Hirundapus/ハリオアマツバメ	Apodidae/Apodinae/Hirundapus/White-throated Needletail	family/subfamily/genus/species
239	3163.0	data01/harioama_080704_doto_kuroda.0000.wav	harioama		Q31769	White-throated Needletail	ハリオアマツバメ	Q26617/Q11725806/Q135898/Q31769	アマツバメ科/Apodinae/Hirundapus/ハリオアマツバメ	Apodidae/Apodinae/Hirundapus/White-throated Needletail	family/subfamily/genus/species
240	1149.0	data01/higegabi_141015_kochi_kuroda.0003.wav	higegabi		Q3313694	Moustached Lauthingthrush	ヒゲガビチョウ	Q644294/Q3313694	ガビチョウ亜科/ヒゲガビチョウ	Garrulax/Moustached Lauthingthrush	genus/species
241	1918.0	data01/higegabi_141015_kochi_kuroda.0000.wav	higegabi		Q3313694	Moustached Lauthingthrush	ヒゲガビチョウ	Q644294/Q3313694	ガビチョウ亜科/ヒゲガビチョウ	Garrulax/Moustached Lauthingthrush	genus/species
242	1963.0	data01/higegabi_141015_kochi_kuroda.0002.wav	higegabi		Q3313694	Moustached Lauthingthrush	ヒゲガビチョウ	Q644294/Q3313694	ガビチョウ亜科/ヒゲガビチョウ	Garrulax/Moustached Lauthingthrush	genus/species
243	3631.0	data01/higegabi_141015_kochi_kuroda.0004.wav	higegabi		Q3313694	Moustached Lauthingthrush	ヒゲガビチョウ	Q644294/Q3313694	ガビチョウ亜科/ヒゲガビチョウ	Garrulax/Moustached Lauthingthrush	genus/species
244	4687.0	data01/higegabi_141015_kochi_kuroda.0001.wav	higegabi		Q3313694	Moustached Lauthingthrush	ヒゲガビチョウ	Q644294/Q3313694	ガビチョウ亜科/ヒゲガビチョウ	Garrulax/Moustached Lauthingthrush	genus/species
245	53.0	data01/himeama_140614_fuji_mju.0000.wav	himeama		Q31713	House Swift	ヒメアマツバメ	Q5198624/Q25950/Q26617/Q310465/Q31713	Cypselomorphae/アマツバメ目/アマツバメ科/Apus/ヒメアマツバメ	Cypselomorphae/Apodiformes/Apodidae/Apus/House Swift	order/family/genus/species
246	300.0	data01/himeama2_150510_naganuma_mju.0006.wav	himeama		Q31713	House Swift	ヒメアマツバメ	Q5198624/Q25950/Q26617/Q310465/Q31713	Cypselomorphae/アマツバメ目/アマツバメ科/Apus/ヒメアマツバメ	Cypselomorphae/Apodiformes/Apodidae/Apus/House Swift	order/family/genus/species
247	320.0	data01/himeama_150510_naganuma_mju.0003.wav	himeama		Q31713	House Swift	ヒメアマツバメ	Q5198624/Q25950/Q26617/Q310465/Q31713	Cypselomorphae/アマツバメ目/アマツバメ科/Apus/ヒメアマツバメ	Cypselomorphae/Apodiformes/Apodidae/Apus/House Swift	order/family/genus/species
248	467.0	data01/himeama_150510_naganuma_mju.0002.wav	himeama		Q31713	House Swift	ヒメアマツバメ	Q5198624/Q25950/Q26617/Q310465/Q31713	Cypselomorphae/アマツバメ目/アマツバメ科/Apus/ヒメアマツバメ	Cypselomorphae/Apodiformes/Apodidae/Apus/House Swift	order/family/genus/species
249	588.0	data01/himeama_140614_fuji_mju.0004.wav	himeama		Q31713	House Swift	ヒメアマツバメ	Q5198624/Q25950/Q26617/Q310465/Q31713	Cypselomorphae/アマツバメ目/アマツバメ科/Apus/ヒメアマツバメ	Cypselomorphae/Apodiformes/Apodidae/Apus/House Swift	order/family/genus/species
250	876.0	data01/himeama_150510_naganuma_mju.0000.wav	himeama		Q31713	House Swift	ヒメアマツバメ	Q5198624/Q25950/Q26617/Q310465/Q31713	Cypselomorphae/アマツバメ目/アマツバメ科/Apus/ヒメアマツバメ	Cypselomorphae/Apodiformes/Apodidae/Apus/House Swift	order/family/genus/species
251	1004.0	data01/himeama_150510_naganuma_mju.0004.wav	himeama		Q31713	House Swift	ヒメアマツバメ	Q5198624/Q25950/Q26617/Q310465/Q31713	Cypselomorphae/アマツバメ目/アマツバメ科/Apus/ヒメアマツバメ	Cypselomorphae/Apodiformes/Apodidae/Apus/House Swift	order/family/genus/species
252	1133.0	data01/himeama_140614_fuji_mju.0007.wav	himeama		Q31713	House Swift	ヒメアマツバメ	Q5198624/Q25950/Q26617/Q310465/Q31713	Cypselomorphae/アマツバメ目/アマツバメ科/Apus/ヒメアマツバメ	Cypselomorphae/Apodiformes/Apodidae/Apus/House Swift	order/family/genus/species
253	1239.0	data01/himeama2_150510_naganuma_mju.0004.wav	himeama		Q31713	House Swift	ヒメアマツバメ	Q5198624/Q25950/Q26617/Q310465/Q31713	Cypselomorphae/アマツバメ目/アマツバメ科/Apus/ヒメアマツバメ	Cypselomorphae/Apodiformes/Apodidae/Apus/House Swift	order/family/genus/species
254	1604.0	data01/himeama2_150510_naganuma_mju.0003.wav	himeama		Q31713	House Swift	ヒメアマツバメ	Q5198624/Q25950/Q26617/Q310465/Q31713	Cypselomorphae/アマツバメ目/アマツバメ科/Apus/ヒメアマツバメ	Cypselomorphae/Apodiformes/Apodidae/Apus/House Swift	order/family/genus/species
255	1786.0	data01/himeama_140614_fuji_mju.0003.wav	himeama		Q31713	House Swift	ヒメアマツバメ	Q5198624/Q25950/Q26617/Q310465/Q31713	Cypselomorphae/アマツバメ目/アマツバメ科/Apus/ヒメアマツバメ	Cypselomorphae/Apodiformes/Apodidae/Apus/House Swift	order/family/genus/species
256	2391.0	data01/himeama2_150510_naganuma_mju.0000.wav	himeama		Q31713	House Swift	ヒメアマツバメ	Q5198624/Q25950/Q26617/Q310465/Q31713	Cypselomorphae/アマツバメ目/アマツバメ科/Apus/ヒメアマツバメ	Cypselomorphae/Apodiformes/Apodidae/Apus/House Swift	order/family/genus/species
257	2522.0	data01/himeama2_150510_naganuma_mju.0001.wav	himeama		Q31713	House Swift	ヒメアマツバメ	Q5198624/Q25950/Q26617/Q310465/Q31713	Cypselomorphae/アマツバメ目/アマツバメ科/Apus/ヒメアマツバメ	Cypselomorphae/Apodiformes/Apodidae/Apus/House Swift	order/family/genus/species
258	2635.0	data01/himeama_140614_fuji_mju.0006.wav	himeama		Q31713	House Swift	ヒメアマツバメ	Q5198624/Q25950/Q26617/Q310465/Q31713	Cypselomorphae/アマツバメ目/アマツバメ科/Apus/ヒメアマツバメ	Cypselomorphae/Apodiformes/Apodidae/Apus/House Swift	order/family/genus/species
259	2763.0	data01/himeama_140614_fuji_mju.0002.wav	himeama		Q31713	House Swift	ヒメアマツバメ	Q5198624/Q25950/Q26617/Q310465/Q31713	Cypselomorphae/アマツバメ目/アマツバメ科/Apus/ヒメアマツバメ	Cypselomorphae/Apodiformes/Apodidae/Apus/House Swift	order/family/genus/species
260	3209.0	data01/himeama_150510_naganuma_mju.0005.wav	himeama		Q31713	House Swift	ヒメアマツバメ	Q5198624/Q25950/Q26617/Q310465/Q31713	Cypselomorphae/アマツバメ目/アマツバメ科/Apus/ヒメアマツバメ	Cypselomorphae/Apodiformes/Apodidae/Apus/House Swift	order/family/genus/species
261	3442.0	data01/himeama_150510_naganuma_mju.0001.wav	himeama		Q31713	House Swift	ヒメアマツバメ	Q5198624/Q25950/Q26617/Q310465/Q31713	Cypselomorphae/アマツバメ目/アマツバメ科/Apus/ヒメアマツバメ	Cypselomorphae/Apodiformes/Apodidae/Apus/House Swift	order/family/genus/species
262	3670.0	data01/himeama2_150510_naganuma_mju.0005.wav	himeama		Q31713	House Swift	ヒメアマツバメ	Q5198624/Q25950/Q26617/Q310465/Q31713	Cypselomorphae/アマツバメ目/アマツバメ科/Apus/ヒメアマツバメ	Cypselomorphae/Apodiformes/Apodidae/Apus/House Swift	order/family/genus/species
263	4134.0	data01/himeama_140614_fuji_mju.0005.wav	himeama		Q31713	House Swift	ヒメアマツバメ	Q5198624/Q25950/Q26617/Q310465/Q31713	Cypselomorphae/アマツバメ目/アマツバメ科/Apus/ヒメアマツバメ	Cypselomorphae/Apodiformes/Apodidae/Apus/House Swift	order/family/genus/species
264	4521.0	data01/himeama_140614_fuji_mju.0001.wav	himeama		Q31713	House Swift	ヒメアマツバメ	Q5198624/Q25950/Q26617/Q310465/Q31713	Cypselomorphae/アマツバメ目/アマツバメ科/Apus/ヒメアマツバメ	Cypselomorphae/Apodiformes/Apodidae/Apus/House Swift	order/family/genus/species
265	4591.0	data01/himeama2_150510_naganuma_mju.0002.wav	himeama		Q31713	House Swift	ヒメアマツバメ	Q5198624/Q25950/Q26617/Q310465/Q31713	Cypselomorphae/アマツバメ目/アマツバメ科/Apus/ヒメアマツバメ	Cypselomorphae/Apodiformes/Apodidae/Apus/House Swift	order/family/genus/species
266	280.0	data01/hiyodorihina_140607_hyogo_kaji.0004.wav	hiyodorihina		Q10770477	Brown-eared Bulbul	ヒヨドリ	Q194240/Q188854/Q749428/Q10770477	スズメ亜目/ヒヨドリ科/ヒヨドリ属/ヒヨドリ	Passeri/Pycnonotidae/Hypsipetes/Brown-eared Bulbul	suborder/family/genus/species
267	694.0	data01/hiyodorihina_140607_hyogo_kaji.0009.wav	hiyodorihina		Q10770477	Brown-eared Bulbul	ヒヨドリ	Q194240/Q188854/Q749428/Q10770477	スズメ亜目/ヒヨドリ科/ヒヨドリ属/ヒヨドリ	Passeri/Pycnonotidae/Hypsipetes/Brown-eared Bulbul	suborder/family/genus/species
268	905.0	data01/hiyodorihina_140607_hyogo_kaji.0002.wav	hiyodorihina		Q10770477	Brown-eared Bulbul	ヒヨドリ	Q194240/Q188854/Q749428/Q10770477	スズメ亜目/ヒヨドリ科/ヒヨドリ属/ヒヨドリ	Passeri/Pycnonotidae/Hypsipetes/Brown-eared Bulbul	suborder/family/genus/species
269	906.0	data01/hiyodorihina_140607_hyogo_kaji.0007.wav	hiyodorihina		Q10770477	Brown-eared Bulbul	ヒヨドリ	Q194240/Q188854/Q749428/Q10770477	スズメ亜目/ヒヨドリ科/ヒヨドリ属/ヒヨドリ	Passeri/Pycnonotidae/Hypsipetes/Brown-eared Bulbul	suborder/family/genus/species
270	2105.0	data01/hiyodorihina_140607_hyogo_kaji.0000.wav	hiyodorihina		Q10770477	Brown-eared Bulbul	ヒヨドリ	Q194240/Q188854/Q749428/Q10770477	スズメ亜目/ヒヨドリ科/ヒヨドリ属/ヒヨドリ	Passeri/Pycnonotidae/Hypsipetes/Brown-eared Bulbul	suborder/family/genus/species
271	3395.0	data01/hiyodorihina_140607_hyogo_kaji.0010.wav	hiyodorihina		Q10770477	Brown-eared Bulbul	ヒヨドリ	Q194240/Q188854/Q749428/Q10770477	スズメ亜目/ヒヨドリ科/ヒヨドリ属/ヒヨドリ	Passeri/Pycnonotidae/Hypsipetes/Brown-eared Bulbul	suborder/family/genus/species
272	4087.0	data01/hiyodorihina_140607_hyogo_kaji.0006.wav	hiyodorihina		Q10770477	Brown-eared Bulbul	ヒヨドリ	Q194240/Q188854/Q749428/Q10770477	スズメ亜目/ヒヨドリ科/ヒヨドリ属/ヒヨドリ	Passeri/Pycnonotidae/Hypsipetes/Brown-eared Bulbul	suborder/family/genus/species
273	4293.0	data01/hiyodorihina_140607_hyogo_kaji.0005.wav	hiyodorihina		Q10770477	Brown-eared Bulbul	ヒヨドリ	Q194240/Q188854/Q749428/Q10770477	スズメ亜目/ヒヨドリ科/ヒヨドリ属/ヒヨドリ	Passeri/Pycnonotidae/Hypsipetes/Brown-eared Bulbul	suborder/family/genus/species
274	4383.0	data01/hiyodorihina_140607_hyogo_kaji.0003.wav	hiyodorihina		Q10770477	Brown-eared Bulbul	ヒヨドリ	Q194240/Q188854/Q749428/Q10770477	スズメ亜目/ヒヨドリ科/ヒヨドリ属/ヒヨドリ	Passeri/Pycnonotidae/Hypsipetes/Brown-eared Bulbul	suborder/family/genus/species
275	4433.0	data01/hiyodorihina_140607_hyogo_kaji.0001.wav	hiyodorihina		Q10770477	Brown-eared Bulbul	ヒヨドリ	Q194240/Q188854/Q749428/Q10770477	スズメ亜目/ヒヨドリ科/ヒヨドリ属/ヒヨドリ	Passeri/Pycnonotidae/Hypsipetes/Brown-eared Bulbul	suborder/family/genus/species
276	4767.0	data01/hiyodorihina_140607_hyogo_kaji.0008.wav	hiyodorihina		Q10770477	Brown-eared Bulbul	ヒヨドリ	Q194240/Q188854/Q749428/Q10770477	スズメ亜目/ヒヨドリ科/ヒヨドリ属/ヒヨドリ	Passeri/Pycnonotidae/Hypsipetes/Brown-eared Bulbul	suborder/family/genus/species
277	756.0	data01/hojirogamo_110325_tomakomai_namba.0000.wav	hojirogamo		Q29865	Common Goldeneye	ホオジロガモ	Q853058/Q21651/Q16124376/Q7556/Q27725/Q310868/Q29865	キジカモ類/カモ目/Anatoidea/カモ科/カモ亜科/ホオジロガモ属/ホオジロガモ	Galloanserae/Anseriformes/Anatoidea/Anatidae/Anatinae/Bucephala/Common Goldeneye	superorder/order/superfamily/family/subfamily/genus/species
278	1715.0	data01/hojirogamo_110325_tomakomai_namba.0001.wav	hojirogamo		Q29865	Common Goldeneye	ホオジロガモ	Q853058/Q21651/Q16124376/Q7556/Q27725/Q310868/Q29865	キジカモ類/カモ目/Anatoidea/カモ科/カモ亜科/ホオジロガモ属/ホオジロガモ	Galloanserae/Anseriformes/Anatoidea/Anatidae/Anatinae/Bucephala/Common Goldeneye	superorder/order/superfamily/family/subfamily/genus/species
279	2548.0	data01/hojirogamo_110325_tomakomai_namba.0002.wav	hojirogamo		Q29865	Common Goldeneye	ホオジロガモ	Q853058/Q21651/Q16124376/Q7556/Q27725/Q310868/Q29865	キジカモ類/カモ目/Anatoidea/カモ科/カモ亜科/ホオジロガモ属/ホオジロガモ	Galloanserae/Anseriformes/Anatoidea/Anatidae/Anatinae/Bucephala/Common Goldeneye	superorder/order/superfamily/family/subfamily/genus/species
280	3172.0	data01/hojirogamo_110325_tomakomai_namba.0003.wav	hojirogamo		Q29865	Common Goldeneye	ホオジロガモ	Q853058/Q21651/Q16124376/Q7556/Q27725/Q310868/Q29865	キジカモ類/カモ目/Anatoidea/カモ科/カモ亜科/ホオジロガモ属/ホオジロガモ	Galloanserae/Anseriformes/Anatoidea/Anatidae/Anatinae/Bucephala/Common Goldeneye	superorder/order/superfamily/family/subfamily/genus/species
281	286.0	data01/honsei_100503_kunitachi_mju.0008.wav	honsei		Q518087	Psittacula	ホンセイインコ属	Q326483/Q31431/Q13624220/Q8327/Q1074819/Q518087	Eufalconimorphae/オウム目/Psittacoidea/インコ科/インコ亜科/ホンセイインコ属	Eufalconimorphae/Psittaciformes/Psittacoidea/Psittacidae/Psittacinae/Psittacula	order/superfamily/family/subfamily/genus
282	718.0	data01/honsei_100503_kunitachi_mju.0000.wav	honsei		Q518087	Psittacula	ホンセイインコ属	Q326483/Q31431/Q13624220/Q8327/Q1074819/Q518087	Eufalconimorphae/オウム目/Psittacoidea/インコ科/インコ亜科/ホンセイインコ属	Eufalconimorphae/Psittaciformes/Psittacoidea/Psittacidae/Psittacinae/Psittacula	order/superfamily/family/subfamily/genus
